time,can0_MO_Gangposition [],can0_MO_Kuppl_schalter []
113.01676607131958,3,1
113.11676406860352,3,1
113.21675515174866,3,1
113.30650806427002,3,1
113.34581017494202,3,1
113.44663119316101,3,1
113.54664707183838,3,1
113.64675903320312,3,1
113.74662899971008,3,1
113.84663009643555,3,1
113.9466302394867,3,1
114.04664325714111,3,1
114.14663124084473,3,1
114.24664211273193,3,1
114.34663510322571,3,1
114.44663310050964,3,1
114.53579521179199,3,0
114.6367609500885,3,0
114.68563294410706,3,0
114.78700709342957,3,0
114.88675308227539,3,0
114.98676013946533,3,0
115.0866310596466,3,0
115.18662905693054,3,0
115.2858669757843,3,0
115.38663220405579,3,0
115.4867582321167,3,0
115.58675503730774,3,0
115.68676614761353,3,0
115.78675198554993,3,0
115.88663125038147,3,0
115.93675112724304,2,0
116.0367591381073,2,0
116.13675117492676,2,0
116.2367570400238,2,0
116.33676218986511,2,0
116.43675518035889,2,0
116.5367522239685,2,0
116.63677215576172,2,0
116.73675322532654,2,0
116.83676314353943,2,0
116.84675812721252,2,0
116.85676217079163,2,0
116.95675992965698,2,0
117.05688309669495,2,0
117.09600520133972,2,0
117.19688606262207,2,0
117.29626202583313,2,0
117.34575724601746,1,0
117.44675612449646,1,0
117.5467541217804,1,0
117.6467649936676,1,0
117.746737241745,1,0
117.81574511528015,2,0
117.9170069694519,2,0
118.01688814163208,2,0
118.11700701713562,2,0
118.21687817573547,2,0
118.31613516807556,2,0
118.41787004470825,2,0
118.51801109313965,2,0
118.61688113212585,2,0
118.63593792915344,2,1
118.73687601089478,2,1
118.8368821144104,2,1
118.93687701225281,2,1
119.0368800163269,2,1
119.13688802719116,2,1
119.23688316345215,2,1
119.33688426017761,2,1
119.43688416481018,2,1
119.5368812084198,2,1
119.6368932723999,2,1
119.73675012588501,2,1
119.83688426017761,2,1
119.93687915802002,2,1
120.03688430786133,2,1
120.13787007331848,2,1
120.23688006401062,2,1
120.33688807487488,2,1
120.43687796592712,2,1
120.53688311576843,2,1
120.63788318634033,2,1
120.73588013648987,2,1
120.83687424659729,2,1
120.93688416481018,2,1
121.0368869304657,2,1
121.13788199424744,2,1
121.23692417144775,2,1
121.33688020706177,2,1
121.43688106536865,2,1
121.53787517547607,2,1
121.636892080307,2,1
121.73688411712646,2,1
121.83787703514099,2,1
121.93688488006592,2,1
122.03687810897827,2,1
122.13688206672668,2,1
122.23725891113281,2,1
122.33788323402405,2,1
122.43688488006592,2,1
122.53689312934875,2,1
122.63787508010864,2,1
122.73688220977783,2,1
122.83789610862732,2,1
122.92649912834167,2,1
122.9559280872345,2,0
122.96650528907776,2,0
123.05688500404358,2,0
123.15688419342041,2,0
123.2568769454956,2,0
123.35689115524292,2,0
123.45687913894653,2,0
123.55688691139221,2,0
123.65640711784363,2,0
123.75688409805298,2,0
123.85689115524292,2,0
123.95689225196838,2,0
124.0568859577179,2,0
124.15689206123352,2,0
124.25688815116882,2,0
124.3568902015686,2,0
124.45689105987549,2,0
124.55688214302063,2,0
124.65675210952759,2,0
124.67588186264038,2,0
124.68591809272766,2,0
124.7868902683258,2,0
124.88700318336487,2,0
124.98688912391663,2,0
125.08717608451843,2,0
125.18689107894897,2,0
125.28712916374207,2,0
125.38813614845276,2,0
125.48726010322571,2,0
125.58788514137268,2,0
125.68813109397888,2,0
125.78788113594055,2,0
125.88726210594177,2,0
125.98687624931335,2,0
126.08649802207947,2,0
126.1868851184845,2,0
126.28675699234009,2,0
126.29613304138184,2,0
126.39688491821289,2,0
126.4971251487732,2,0
126.5968930721283,2,0
126.6971321105957,2,0
126.7971420288086,2,0
126.89686226844788,2,0
126.99787616729736,2,0
127.09718322753906,2,0
127.19687604904175,2,0
127.29712986946106,2,0
127.3978819847107,2,0
127.49712610244751,2,0
127.55588006973267,2,1
127.65676403045654,2,1
127.75696921348572,2,1
127.8568811416626,2,1
127.95688700675964,2,1
128.05688500404358,2,1
128.15687227249146,2,1
128.25701713562012,2,1
128.35688424110413,2,1
128.45688223838806,2,1
128.5568859577179,2,1
128.65663313865662,2,1
128.75787615776062,2,1
128.8570101261139,2,1
128.9570140838623,2,1
129.0578751564026,2,1
129.157879114151,2,1
129.25688123703003,2,1
129.3568880558014,2,1
129.45801305770874,2,1
129.55700707435608,2,1
129.65763401985168,2,1
129.75800895690918,2,1
129.85690307617188,2,1
129.95801305770874,2,1
130.0568790435791,2,1
130.15701293945312,2,1
130.2570140361786,2,1
130.3572609424591,2,1
130.45701217651367,2,1
130.55702114105225,2,1
130.65675902366638,2,1
130.75700902938843,2,1
130.85702800750732,2,1
130.95700597763062,2,1
131.05701613426208,2,0
131.15691995620728,2,0
131.2370102405548,2,0
131.3367600440979,2,0
131.4370129108429,2,0
131.53711104393005,2,0
131.63799810409546,2,0
131.66651105880737,3,0
131.76691699028015,3,0
131.86763310432434,3,0
131.96763110160828,3,0
132.06762790679932,3,0
132.1676299571991,3,0
132.21586203575134,3,0
132.24602913856506,4,0
132.3470230102539,4,0
132.4469931125641,4,0
132.54701828956604,4,0
132.64703512191772,4,0
132.6560070514679,3,0
132.75701117515564,3,0
132.8568890094757,3,0
132.9581322669983,3,0
133.05663204193115,3,0
133.15663409233093,3,0
133.25651025772095,3,0
133.35738515853882,3,0
133.45688486099243,3,0
133.55730819702148,3,0
133.6571319103241,3,0
133.7571370601654,3,0
133.83700799942017,3,1
133.9370129108429,3,1
134.03675508499146,3,1
134.05675792694092,3,1
134.157133102417,3,1
134.16599917411804,3,1
134.26700901985168,3,1
134.3670151233673,3,1
134.46800923347473,3,1
134.5670030117035,3,1
134.66800498962402,3,1
134.7670042514801,3,1
134.86801195144653,3,1
134.96701312065125,3,1
135.06700801849365,3,1
135.1670241355896,3,1
135.2680082321167,3,1
135.36703515052795,3,1
135.4673810005188,3,1
135.56701707839966,3,1
135.66727495193481,3,1
135.7675440311432,3,1
135.86713004112244,3,1
135.96701097488403,3,1
136.0675082206726,3,1
136.16800498962402,3,1
136.26825213432312,3,1
136.36800408363342,3,1
136.46740818023682,3,1
136.56803917884827,3,1
136.66737604141235,3,1
136.7673990726471,3,1
136.80737805366516,3,1
136.81701397895813,3,1
136.9170138835907,3,1
137.0170121192932,3,1
137.11800122261047,3,1
137.21762704849243,3,1
137.31801319122314,3,1
137.41804313659668,3,1
137.51700901985168,3,1
137.6180021762848,3,1
137.71800208091736,3,1
137.81796717643738,3,1
137.91800999641418,3,1
138.01788210868835,3,1
138.11814212799072,3,1
138.2176320552826,3,1
138.31813216209412,3,1
138.3680181503296,3,1
138.46764731407166,3,1
138.56816720962524,3,1
138.65606808662415,3,0
138.75750708580017,3,0
138.8570590019226,3,0
138.8770091533661,3,0
138.9770212173462,3,0
139.07701110839844,3,0
139.16628289222717,4,0
139.26763319969177,4,0
139.36738204956055,4,0
139.46764206886292,4,0
139.56738090515137,4,0
139.66769409179688,4,0
139.7685101032257,4,0
139.86763525009155,4,0
139.96751928329468,4,0
140.0677649974823,4,0
140.16763424873352,4,0
140.26813316345215,4,0
140.3676369190216,4,0
140.46777319908142,4,0
140.56775903701782,4,0
140.66775608062744,4,0
140.7678849697113,4,0
140.86788511276245,4,0
140.8770022392273,3,0
140.97700715065002,3,0
141.0770080089569,3,0
141.17713403701782,3,0
141.277006149292,3,0
141.37713408470154,3,0
141.4770541191101,3,0
141.57713294029236,3,0
141.67712926864624,3,0
141.7771291732788,3,0
141.87700700759888,3,0
141.97714495658875,3,0
142.0770070552826,3,0
142.17714500427246,3,0
142.21726417541504,2,0
142.31717491149902,2,0
142.4172670841217,2,0
142.51718497276306,2,0
142.61725902557373,2,0
142.71713709831238,2,0
142.81713604927063,2,0
142.91714310646057,2,0
143.017263174057,2,0
143.11718606948853,2,0
143.2171401977539,2,0
143.3181381225586,2,0
143.41713404655457,2,0
143.43712711334229,1,0
143.53713822364807,1,0
143.63813018798828,1,0
143.73713088035583,1,0
143.83812808990479,1,0
143.93713307380676,1,0
144.0371391773224,1,0
144.13713192939758,1,0
144.23812699317932,1,0
144.33700919151306,1,0
144.4381401538849,1,0
144.53813123703003,1,0
144.63724517822266,1,0
144.73714208602905,1,0
144.83813905715942,1,0
144.93750309944153,1,0
144.95674896240234,0,0
145.0573799610138,0,0
145.15741419792175,0,0
145.25713205337524,0,0
145.35738897323608,0,0
145.45725512504578,0,0
145.5571310520172,0,0
145.65713000297546,0,0
145.7570080757141,0,0
145.85714197158813,0,0
145.9577488899231,0,0
146.0570092201233,0,0
146.15700697898865,0,0
146.2570071220398,0,0
146.35701298713684,0,0
146.4577510356903,0,0
146.55700492858887,0,0
146.65700817108154,0,0
146.75800609588623,0,0
146.8581280708313,0,0
146.95787620544434,0,0
147.05700612068176,0,0
147.15701603889465,0,0
147.25701594352722,0,0
147.3571331501007,0,0
147.45775508880615,0,0
147.5581250190735,0,0
147.65812802314758,0,0
147.75737595558167,0,0
147.8570101261139,0,0
147.9573941230774,0,0
148.05714297294617,0,0
148.15714311599731,0,0
148.25712823867798,0,0
148.35813117027283,0,0
148.45787906646729,0,0
148.55712914466858,0,0
148.6571261882782,0,0
148.75713396072388,0,0
148.85713911056519,0,0
148.95788526535034,0,0
149.05812907218933,0,0
149.1571319103241,0,0
149.25713300704956,0,0
149.35739612579346,0,0
149.45787525177002,0,0
