time,can1_ND_Heading [Unit_DegreOfArc]
104.30688309669495,16.6
104.40680813789368,16.6
104.5067629814148,16.6
104.60687804222107,16.6
104.70686912536621,16.6
104.8067741394043,16.6
104.90687012672424,17.0
105.00711607933044,17.0
105.10674405097961,17.0
105.20678091049194,17.0
105.30616807937622,17.0
105.40674805641174,17.0
105.50693607330322,17.0
105.60686492919922,17.0
105.70674014091492,17.0
105.80675506591797,17.0
105.9068660736084,0.0
106.00679612159729,17.900000000000002
106.10623693466187,17.900000000000002
106.20686507225037,17.900000000000002
106.30690717697144,17.900000000000002
106.40687417984009,17.900000000000002
106.50692105293274,17.900000000000002
106.60626220703125,17.900000000000002
106.70699501037598,17.900000000000002
106.80686712265015,17.900000000000002
106.90704107284546,17.900000000000002
107.00699210166931,19.1
107.1072850227356,19.1
107.20700120925903,19.1
107.30704522132874,19.1
107.40727710723877,19.1
107.50698709487915,19.1
107.60704016685486,19.1
107.70701003074646,19.1
107.80724620819092,19.1
107.90702486038208,19.1
108.00698399543762,20.6
108.10750222206116,20.6
108.20704698562622,20.6
108.30711722373962,20.6
108.40689992904663,20.6
108.50703525543213,20.6
108.60688018798828,20.6
108.70688509941101,20.6
108.80702805519104,20.6
108.90687203407288,20.6
109.00705003738403,21.400000000000002
109.10692405700684,21.400000000000002
109.20737624168396,21.400000000000002
109.30689787864685,21.400000000000002
109.40716290473938,21.400000000000002
109.5070230960846,21.400000000000002
109.60740900039673,21.400000000000002
109.7069902420044,21.400000000000002
109.80704522132874,21.400000000000002
109.90699601173401,21.400000000000002
110.00740885734558,21.900000000000002
110.10728192329407,21.900000000000002
110.20799899101257,21.900000000000002
110.30740404129028,21.900000000000002
110.40699505805969,21.900000000000002
110.50725722312927,21.900000000000002
110.60711717605591,21.900000000000002
110.70716500282288,21.900000000000002
110.80712914466858,21.900000000000002
110.90711617469788,21.900000000000002
111.00712823867798,22.0
111.10724997520447,22.0
111.20716118812561,22.0
111.3074209690094,22.0
111.40716505050659,22.0
111.50715112686157,22.0
111.60723900794983,22.0
111.70711612701416,22.0
111.80712699890137,22.0
111.9070360660553,22.0
112.00712013244629,22.0
112.10740208625793,22.0
112.2071521282196,22.0
112.30712032318115,22.0
112.40702795982361,22.0
112.50711297988892,22.0
112.60715699195862,22.0
112.70700120925903,22.0
112.80715799331665,22.0
112.90717601776123,22.0
113.00712823867798,22.3
113.10714912414551,22.3
113.20725297927856,22.3
113.30742502212524,22.3
113.40724301338196,22.3
113.50727820396423,22.3
113.60741710662842,22.3
113.70824813842773,22.3
113.8082492351532,22.3
113.90825009346008,22.3
114.00825715065002,22.3
114.10825514793396,22.3
114.20825600624084,22.3
114.3082492351532,22.3
114.40824818611145,22.3
114.50729513168335,22.3
114.60728311538696,22.3
114.70742201805115,22.3
114.807284116745,22.3
114.90724301338196,22.3
115.00729012489319,22.3
115.10742616653442,22.3
115.20741724967957,22.3
115.30737614631653,22.3
115.40717601776123,22.3
115.5071611404419,22.3
115.60729813575745,22.3
115.70711708068848,22.3
115.80730509757996,22.3
115.9072892665863,22.3
116.0072751045227,22.700000000000003
116.10729193687439,22.700000000000003
116.20725107192993,22.700000000000003
116.30742001533508,22.700000000000003
116.40736603736877,22.700000000000003
116.5072991847992,22.700000000000003
116.60736894607544,22.700000000000003
116.70730113983154,22.700000000000003
116.80737209320068,22.700000000000003
116.90727400779724,22.700000000000003
117.00737118721008,23.5
117.10737800598145,23.5
117.20741724967957,23.5
117.30737519264221,23.5
117.40837097167969,23.5
117.50837397575378,23.5
117.60837721824646,23.5
117.70835614204407,23.5
117.8074300289154,23.5
117.90738320350647,23.5
118.00740003585815,25.400000000000002
118.10741305351257,25.400000000000002
118.20740509033203,25.400000000000002
118.3074209690094,25.400000000000002
118.40736508369446,25.400000000000002
118.50736689567566,25.400000000000002
118.60741209983826,25.400000000000002
118.70739889144897,25.400000000000002
118.8074140548706,25.400000000000002
118.90752601623535,25.400000000000002
119.0074188709259,27.900000000000002
119.10749506950378,27.900000000000002
119.20750498771667,27.900000000000002
119.30737209320068,27.900000000000002
119.40756511688232,27.900000000000002
119.50749397277832,27.900000000000002
119.60738015174866,27.900000000000002
119.70741510391235,27.900000000000002
119.80749320983887,27.900000000000002
119.90754890441895,27.900000000000002
120.00740623474121,29.900000000000002
120.10849905014038,29.900000000000002
120.20749592781067,29.900000000000002
120.30755805969238,29.900000000000002
120.4075379371643,29.900000000000002
120.5075671672821,29.900000000000002
120.60749912261963,29.900000000000002
120.70752000808716,29.900000000000002
120.80757308006287,29.900000000000002
120.90751004219055,29.900000000000002
121.00749492645264,31.0
121.10750699043274,31.0
121.20749592781067,31.0
121.30754518508911,31.0
121.40755319595337,31.0
121.50749802589417,31.0
121.60753107070923,31.0
121.70750999450684,31.0
121.80753016471863,31.0
121.90754723548889,31.0
122.0075330734253,31.3
122.10755515098572,31.3
122.2075400352478,31.3
122.30749011039734,31.3
122.40750432014465,31.3
122.50750589370728,31.3
122.60750603675842,31.3
122.70850205421448,31.3
122.80850219726562,31.3
122.90752792358398,31.3
123.0084969997406,31.700000000000003
123.10750007629395,31.700000000000003
123.20850014686584,31.700000000000003
123.30754113197327,31.700000000000003
123.40776014328003,31.700000000000003
123.50754523277283,31.700000000000003
123.60751008987427,31.700000000000003
123.70839500427246,31.700000000000003
123.80824518203735,31.700000000000003
123.90749502182007,31.700000000000003
124.0080132484436,31.5
124.10750007629395,31.5
124.20787620544434,31.5
124.30750489234924,31.5
124.40774917602539,31.5
124.50752997398376,31.5
124.60754704475403,31.5
124.70749020576477,31.5
124.80824708938599,31.5
124.90754103660583,31.5
125.0081238746643,31.3
125.10753893852234,31.3
125.2078800201416,31.3
125.30754613876343,31.3
125.40775299072266,31.3
125.50754523277283,31.3
125.60750102996826,31.3
125.7074921131134,31.3
125.80753517150879,31.3
125.90750217437744,31.3
126.00751519203186,31.3
126.10749125480652,31.3
126.20749402046204,31.3
126.3075361251831,31.3
126.40754795074463,31.3
126.5075330734253,31.3
126.60755610466003,31.3
126.70753788948059,31.3
126.8074939250946,31.3
126.90754008293152,31.3
127.00752902030945,31.400000000000002
127.10749387741089,31.400000000000002
127.20753002166748,31.400000000000002
127.30850219726562,31.400000000000002
127.4075379371643,31.400000000000002
127.50749897956848,31.400000000000002
127.60750913619995,31.400000000000002
127.7074990272522,31.400000000000002
127.80749487876892,31.400000000000002
127.90750908851624,31.400000000000002
128.00749802589417,31.5
128.10753202438354,31.5
128.20749497413635,31.5
128.30750489234924,31.5
128.40755891799927,31.5
128.50851798057556,31.5
128.6085021495819,31.5
128.7085199356079,31.5
128.80850100517273,31.5
128.90849995613098,31.5
129.00850200653076,31.900000000000002
129.10849523544312,31.900000000000002
129.20849514007568,31.900000000000002
129.30849313735962,31.900000000000002
129.40849614143372,31.900000000000002
129.50849413871765,31.900000000000002
129.60862803459167,31.900000000000002
129.70849418640137,31.900000000000002
129.80849695205688,31.900000000000002
129.90849685668945,31.900000000000002
130.00862312316895,32.1
130.108628988266,32.1
130.20863914489746,32.1
130.30861902236938,32.1
130.40775203704834,32.1
130.50812220573425,32.1
130.6086232662201,32.1
130.7086260318756,32.1
130.80862307548523,32.1
130.90862917900085,32.1
131.00863003730774,32.5
131.10872197151184,32.5
131.2086250782013,32.5
131.3086290359497,32.5
131.4086630344391,32.5
131.50863409042358,32.5
131.60866808891296,32.5
131.7086250782013,32.5
131.8086221218109,32.5
131.90862321853638,32.5
132.00862216949463,33.0
132.108628988266,33.0
132.20862412452698,33.0
132.3086359500885,33.0
132.4086091518402,33.0
132.50863599777222,33.0
132.60864996910095,33.0
132.70862412452698,33.0
132.80865788459778,33.0
132.90862107276917,33.0
133.00863313674927,33.300000000000004
133.10862112045288,33.300000000000004
133.20862317085266,33.300000000000004
133.30862498283386,33.300000000000004
133.40862607955933,33.300000000000004
133.50863122940063,33.300000000000004
133.60862493515015,33.300000000000004
133.70862317085266,33.300000000000004
133.80863118171692,33.300000000000004
133.90862226486206,33.300000000000004
134.00863218307495,33.5
134.10862493515015,33.5
134.20863699913025,33.5
134.30862426757812,33.5
134.40862488746643,33.5
134.5086269378662,33.5
134.60863590240479,33.5
134.70862317085266,33.5
134.80867910385132,33.5
134.90863013267517,33.5
135.00862216949463,33.6
135.10879707336426,33.6
135.20862698554993,33.6
135.3086280822754,33.6
135.40862321853638,33.6
135.50862431526184,33.6
135.60862708091736,33.6
135.70862412452698,33.6
135.80862021446228,33.6
135.90862607955933,33.6
136.0086259841919,33.4
136.1086311340332,33.4
136.2086260318756,33.4
136.30863213539124,33.4
136.4086332321167,33.4
136.50862503051758,33.4
136.60862588882446,33.4
136.70872497558594,33.4
136.80862998962402,33.4
136.90863609313965,33.4
137.00862908363342,33.300000000000004
137.108628988266,33.300000000000004
137.2086260318756,33.300000000000004
137.3086221218109,33.300000000000004
137.40862226486206,33.300000000000004
137.5086281299591,33.300000000000004
137.60862708091736,33.300000000000004
137.7086911201477,33.300000000000004
137.80862712860107,33.300000000000004
137.90863418579102,33.300000000000004
138.00867104530334,35.1
138.10861802101135,35.1
138.20862317085266,35.1
138.30866312980652,35.1
138.40861797332764,35.1
138.50863409042358,35.1
138.6086220741272,35.1
138.70862317085266,35.1
138.80863499641418,35.1
138.90875124931335,35.1
139.0086281299591,34.0
139.10875129699707,34.0
139.20862698554993,34.0
139.3096809387207,34.0
139.40875124931335,34.0
139.50862312316895,34.0
139.60875701904297,34.0
139.70862698554993,34.0
139.80875706672668,34.0
139.9086561203003,34.0
140.0087549686432,34.5
140.10875010490417,34.5
140.2087550163269,34.5
140.3086290359497,34.5
140.408762216568,34.5
140.5087492465973,34.5
140.60862493515015,34.5
140.7087471485138,34.5
140.8086359500885,34.5
140.90862917900085,34.5
141.00863003730774,34.9
141.10862588882446,34.9
141.2087528705597,34.9
141.30875396728516,34.9
141.40879321098328,34.9
141.5087502002716,34.9
141.60875391960144,34.9
141.7087528705597,34.9
141.80974507331848,34.9
141.90975427627563,34.9
142.00931215286255,35.5
142.10975694656372,35.5
142.20911526679993,35.5
142.3087501525879,35.5
142.40875506401062,35.5
142.50874614715576,35.5
142.60875606536865,35.5
142.7087700366974,35.5
142.80874919891357,35.5
142.90875816345215,35.5
143.00875115394592,35.7
143.10875701904297,35.7
143.20862412452698,35.7
143.30939388275146,35.7
143.40887713432312,35.7
143.50863003730774,35.7
143.60916113853455,35.7
143.70905208587646,35.7
143.80850911140442,35.7
143.90862917900085,35.7
144.00862503051758,35.800000000000004
144.10875916481018,35.800000000000004
144.20862412452698,35.800000000000004
144.30862998962402,35.800000000000004
144.40924906730652,35.800000000000004
144.50888204574585,35.800000000000004
144.60911798477173,35.800000000000004
144.70888495445251,35.800000000000004
144.80887603759766,35.800000000000004
144.90875220298767,35.800000000000004
145.0086281299591,35.800000000000004
145.10863590240479,35.800000000000004
145.2087540626526,35.800000000000004
145.3087522983551,35.800000000000004
145.40875601768494,35.800000000000004
145.50924396514893,35.800000000000004
145.60864210128784,35.800000000000004
145.70912408828735,35.800000000000004
145.80901312828064,35.800000000000004
145.90888023376465,35.800000000000004
146.00949621200562,35.800000000000004
146.10886931419373,35.800000000000004
146.20862913131714,35.800000000000004
146.30949521064758,35.800000000000004
146.4091761112213,35.800000000000004
146.50923919677734,35.800000000000004
146.60925698280334,35.800000000000004
146.70912909507751,35.800000000000004
146.8087511062622,35.800000000000004
146.9091191291809,35.800000000000004
147.00924921035767,35.800000000000004
147.10888600349426,35.800000000000004
147.20949602127075,35.800000000000004
147.30874919891357,35.800000000000004
147.4087541103363,35.800000000000004
147.50888013839722,35.800000000000004
147.60904598236084,35.800000000000004
147.7088761329651,35.800000000000004
147.80887818336487,35.800000000000004
147.90962505340576,35.800000000000004
148.00974702835083,35.800000000000004
148.10875391960144,35.800000000000004
148.20951914787292,35.800000000000004
148.30925607681274,35.800000000000004
148.40875697135925,35.800000000000004
148.50875115394592,35.800000000000004
148.60912585258484,35.800000000000004
148.70990896224976,35.800000000000004
148.80974316596985,35.800000000000004
148.90974712371826,35.800000000000004
149.0097460746765,35.800000000000004
149.10949420928955,35.800000000000004
149.2097659111023,35.800000000000004
149.3097460269928,35.800000000000004
149.4094090461731,35.800000000000004
