time,can1_NP_Altitude [Unit_Meter],can1_ND_UTC [Unit_Secon]
42.10255432128906,1970.0,1552155652
42.202290296554565,1970.0,1552155652
42.30251598358154,1970.0,1552155652
42.402637243270874,1970.0,1552155652
42.50251603126526,1970.0,1552155652
42.60250926017761,1970.0,1552155652
42.70269012451172,1970.0,1552155652
42.802499294281006,1970.0,1552155652
42.90251326560974,1970.0,1552155652
43.00264024734497,1972.0,1552155653
43.1026451587677,1972.0,1552155653
43.202686071395874,1972.0,1552155653
43.30266499519348,1972.0,1552155653
43.402642250061035,1972.0,1552155653
43.50263714790344,1972.0,1552155653
43.60276198387146,1972.0,1552155653
43.702638149261475,1972.0,1552155653
43.80263829231262,1972.0,1552155653
43.90276217460632,1972.0,1552155653
44.00350618362427,1972.0,1552155654
44.104629039764404,1972.0,1552155654
44.203381061553955,1972.0,1552155654
44.303133964538574,1972.0,1552155654
44.4030601978302,1972.0,1552155654
44.50292730331421,1972.0,1552155654
44.602896213531494,1972.0,1552155654
44.70280408859253,1972.0,1552155654
44.802669286727905,1972.0,1552155654
44.90250325202942,1972.0,1552155654
45.00251317024231,1974.0,1552155655
45.10338115692139,1974.0,1552155655
45.20227313041687,1974.0,1552155655
45.30319023132324,1974.0,1552155655
45.40301012992859,1974.0,1552155655
45.50301432609558,1974.0,1552155655
45.60289001464844,1974.0,1552155655
45.7028021812439,1974.0,1552155655
45.80276417732239,1974.0,1552155655
45.90291929244995,1974.0,1552155655
46.00275993347168,1976.0,1552155656
46.102930307388306,1976.0,1552155656
46.20331811904907,1976.0,1552155656
46.302905321121216,1976.0,1552155656
46.40279722213745,1976.0,1552155656
46.50281238555908,1976.0,1552155656
46.60291934013367,1976.0,1552155656
46.70281505584717,1976.0,1552155656
46.80282497406006,1976.0,1552155656
46.90225839614868,1976.0,1552155656
47.00213313102722,1976.0,1552155657
47.103137254714966,1976.0,1552155657
47.20238018035889,1976.0,1552155657
47.302911043167114,1976.0,1552155657
47.40280818939209,1976.0,1552155657
47.502665996551514,1976.0,1552155657
47.60263133049011,1976.0,1552155657
47.70250225067139,1976.0,1552155657
47.8023841381073,1976.0,1552155657
47.902252197265625,1976.0,1552155657
48.00313711166382,1976.0,1552155658
48.10327196121216,1976.0,1552155658
48.20291614532471,1976.0,1552155658
48.30300498008728,1976.0,1552155658
48.40303421020508,1976.0,1552155658
48.503058195114136,1976.0,1552155658
48.60315704345703,1976.0,1552155658
48.70301127433777,1976.0,1552155658
48.80305004119873,1976.0,1552155658
48.902909994125366,1976.0,1552155658
49.002883195877075,1976.0,1552155659
49.10288429260254,1976.0,1552155659
49.203049182891846,1976.0,1552155659
49.30304431915283,1976.0,1552155659
49.40300536155701,1976.0,1552155659
49.50301718711853,1976.0,1552155659
49.60289120674133,1976.0,1552155659
49.703025341033936,1976.0,1552155659
49.803006172180176,1976.0,1552155659
49.90293526649475,1976.0,1552155659
50.00313329696655,1978.0,1552155660
50.10314917564392,1978.0,1552155660
50.20301604270935,1978.0,1552155660
50.303062200546265,1978.0,1552155660
50.40317416191101,1978.0,1552155660
50.50301218032837,1978.0,1552155660
50.60302019119263,1978.0,1552155660
50.70326113700867,1978.0,1552155660
50.80301523208618,1978.0,1552155660
50.903008222579956,1978.0,1552155660
51.00325322151184,1978.0,1552155661
51.10315823554993,1978.0,1552155661
51.20318627357483,1978.0,1552155661
51.303014278411865,1978.0,1552155661
51.40318417549133,1978.0,1552155661
51.50316524505615,1978.0,1552155661
51.60351514816284,1978.0,1552155661
51.703386306762695,1978.0,1552155661
51.8034291267395,1978.0,1552155661
51.90325212478638,1978.0,1552155661
52.003132343292236,1978.0,1552155662
52.103145122528076,1978.0,1552155662
52.20315432548523,1978.0,1552155662
52.303136110305786,1978.0,1552155662
52.40329909324646,1978.0,1552155662
52.50318622589111,1978.0,1552155662
52.603135108947754,1978.0,1552155662
52.703134059906006,1978.0,1552155662
52.80314016342163,1978.0,1552155662
52.90315008163452,1978.0,1552155663
53.0031852722168,1978.0,1552155663
53.10326099395752,1978.0,1552155663
53.20313501358032,1978.0,1552155663
53.30312919616699,1978.0,1552155663
53.40338206291199,1978.0,1552155663
53.50313925743103,1978.0,1552155663
53.603137254714966,1978.0,1552155663
53.70314025878906,1978.0,1552155663
53.80314111709595,1978.0,1552155663
53.90300226211548,500.0,4294967295
54.00292730331421,1978.0,1552155664
54.103639125823975,1978.0,1552155664
54.20255637168884,1978.0,1552155664
54.30251216888428,1978.0,1552155664
54.40341114997864,1978.0,1552155664
54.50355315208435,1978.0,1552155664
54.603392124176025,1978.0,1552155664
54.703280210494995,1978.0,1552155664
54.803420305252075,1978.0,1552155664
54.903271198272705,1978.0,1552155664
55.00330400466919,1978.0,1552155665
55.10326099395752,1978.0,1552155665
55.20339918136597,1978.0,1552155665
55.3034451007843,1978.0,1552155665
55.40338110923767,1978.0,1552155665
55.50327134132385,1978.0,1552155665
55.603376150131226,1978.0,1552155665
55.70337915420532,1978.0,1552155665
55.80350637435913,1978.0,1552155665
55.90343713760376,1978.0,1552155665
56.00341200828552,1976.0,1552155666
56.103257179260254,1976.0,1552155666
56.203259229660034,1976.0,1552155666
56.30350112915039,1976.0,1552155666
56.40338611602783,1976.0,1552155666
56.50345301628113,1976.0,1552155666
56.60350704193115,1976.0,1552155666
56.70357298851013,1976.0,1552155666
56.8035089969635,1976.0,1552155666
56.90338206291199,1976.0,1552155666
57.00351810455322,1976.0,1552155667
57.1033890247345,1976.0,1552155667
57.2035551071167,1976.0,1552155667
57.303420305252075,1976.0,1552155667
57.403385162353516,1976.0,1552155667
57.50354313850403,1976.0,1552155667
57.60368728637695,1976.0,1552155667
57.703388929367065,1976.0,1552155667
57.80350208282471,1976.0,1552155667
57.90338897705078,1976.0,1552155667
58.00338530540466,1976.0,1552155668
58.10355734825134,1976.0,1552155668
58.20355010032654,1976.0,1552155668
58.30350708961487,1976.0,1552155668
58.40354633331299,1976.0,1552155668
58.503538370132446,1976.0,1552155668
58.60349798202515,1976.0,1552155668
58.7035391330719,1976.0,1552155668
58.80355715751648,1976.0,1552155668
58.90355730056763,1976.0,1552155668
59.00355625152588,1976.0,1552155669
59.1035053730011,1976.0,1552155669
59.20363926887512,1976.0,1552155669
59.30354833602905,1976.0,1552155669
59.40351104736328,1976.0,1552155669
59.50363516807556,1976.0,1552155669
59.60354018211365,1976.0,1552155669
59.70352625846863,1976.0,1552155669
59.80351114273071,1976.0,1552155669
59.90355730056763,1976.0,1552155669
60.003549098968506,1976.0,1552155670
60.10351634025574,1976.0,1552155670
60.203508138656616,1976.0,1552155670
60.30368733406067,1976.0,1552155670
60.40367531776428,1976.0,1552155670
60.50366020202637,1976.0,1552155670
60.60368323326111,1976.0,1552155670
60.70366621017456,1976.0,1552155670
60.803751945495605,1976.0,1552155670
60.90379500389099,1976.0,1552155670
61.003684282302856,1976.0,1552155671
61.10379433631897,1976.0,1552155671
61.2036349773407,1976.0,1552155671
61.30416226387024,1976.0,1552155671
61.40401101112366,1976.0,1552155671
61.503886222839355,1976.0,1552155671
61.60387825965881,1976.0,1552155671
61.70367908477783,1976.0,1552155671
61.80352330207825,1976.0,1552155671
61.90363335609436,1976.0,1552155671
62.00362825393677,1976.0,1552155672
62.1035430431366,1976.0,1552155672
62.203771352767944,1976.0,1552155672
62.303755044937134,1976.0,1552155672
62.40366816520691,1976.0,1552155672
62.503568172454834,1976.0,1552155672
62.60362911224365,1976.0,1552155672
62.70379114151001,1976.0,1552155672
62.803688049316406,1976.0,1552155672
62.90367007255554,1976.0,1552155672
63.0038161277771,1976.0,1552155673
63.103777170181274,1976.0,1552155673
63.203815937042236,1976.0,1552155673
63.30380129814148,1976.0,1552155673
63.403786182403564,1976.0,1552155673
63.50368309020996,1976.0,1552155673
63.60366916656494,1976.0,1552155673
63.70368313789368,1976.0,1552155673
63.80331015586853,1976.0,1552155673
63.9036910533905,1976.0,1552155673
64.00413703918457,1976.0,1552155674
64.10362720489502,1976.0,1552155674
64.20392918586731,1976.0,1552155674
64.30363011360168,1976.0,1552155674
64.40368103981018,1976.0,1552155674
64.50379133224487,1976.0,1552155674
64.60368418693542,1976.0,1552155674
64.70368528366089,1976.0,1552155674
64.80363702774048,1976.0,1552155674
64.90367412567139,1976.0,1552155674
65.003662109375,1976.0,1552155675
65.10362720489502,1976.0,1552155675
65.20363807678223,1976.0,1552155675
65.30355834960938,1976.0,1552155675
65.40366625785828,1976.0,1552155675
65.50356316566467,1976.0,1552155675
65.6036422252655,1976.0,1552155675
65.70364904403687,1976.0,1552155675
65.80367517471313,1976.0,1552155675
65.9035210609436,1976.0,1552155675
66.00463628768921,1976.0,1552155676
66.10365009307861,1976.0,1552155676
66.2035710811615,1976.0,1552155676
66.30366706848145,1976.0,1552155676
66.4035222530365,1976.0,1552155676
66.50354933738708,1976.0,1552155676
66.60463118553162,1976.0,1552155676
66.70350813865662,1976.0,1552155676
66.80354523658752,1976.0,1552155676
66.90350532531738,1976.0,1552155676
67.00354838371277,1976.0,1552155677
67.10451102256775,1976.0,1552155677
67.20350694656372,1976.0,1552155677
67.30350637435913,1976.0,1552155677
67.40354895591736,1976.0,1552155677
67.50351214408875,1976.0,1552155677
67.60350108146667,1976.0,1552155677
67.70354223251343,1976.0,1552155677
67.80451512336731,1976.0,1552155677
67.90350818634033,1976.0,1552155677
68.00356101989746,1976.0,1552155678
68.10451316833496,1976.0,1552155678
68.20352816581726,1976.0,1552155678
68.30354928970337,1976.0,1552155678
68.4035062789917,1976.0,1552155678
68.50350522994995,1976.0,1552155678
68.60451006889343,1976.0,1552155678
68.70350813865662,1976.0,1552155678
68.80350112915039,1976.0,1552155678
68.90356206893921,1976.0,1552155678
69.00454521179199,1976.0,1552155679
69.1045093536377,1976.0,1552155679
69.20355200767517,1976.0,1552155679
69.3045072555542,1976.0,1552155679
69.40449905395508,1976.0,1552155679
69.50450825691223,1976.0,1552155679
69.60450720787048,1976.0,1552155679
69.70349907875061,1976.0,1552155679
69.80340933799744,1976.0,1552155679
