time,can0_Wischer_vorne_aktiv [],can0_BH_Fernlicht [],can0_BH_Blinker_li [],can0_BH_Blinker_re [],can0_BCM1_Aussen_Temp_ungef [Unit_DegreCelsi],can0_BH_Lichthupe []
62.04074811935425,0,0,0,1,8.5,0
62.140750885009766,0,0,0,1,8.5,0
62.2408709526062,0,0,0,1,8.5,0
62.34074091911316,0,0,0,1,8.5,0
62.44099307060242,0,0,0,1,8.5,0
62.54074192047119,0,0,0,1,8.5,0
62.640761852264404,0,0,0,1,8.5,0
62.73974418640137,0,0,0,1,8.5,0
62.840996980667114,0,0,0,1,8.5,0
62.93991708755493,0,0,0,1,8.5,0
63.0397469997406,0,0,0,1,8.5,0
63.140302896499634,0,0,0,1,8.5,0
63.23990607261658,0,0,0,1,8.5,0
63.34004306793213,0,0,0,1,8.5,0
63.439908027648926,0,0,0,1,8.5,0
63.53977608680725,0,0,0,1,8.5,0
63.63866305351257,0,0,0,1,8.5,0
63.73852300643921,0,0,0,1,8.5,0
63.838299036026,0,0,0,1,8.5,0
63.93899703025818,0,0,0,1,8.5,0
64.03848195075989,0,0,0,1,8.5,0
64.13804197311401,0,0,0,1,8.5,0
64.23815202713013,0,0,0,1,8.5,0
64.33798408508301,0,0,0,1,8.5,0
64.4380350112915,0,0,0,1,8.5,0
64.53801822662354,0,0,0,1,8.5,0
64.637619972229,0,0,0,1,8.5,0
64.73812413215637,0,0,0,1,8.5,0
64.83816409111023,0,0,0,1,8.5,0
64.93799901008606,0,0,0,1,8.5,0
65.03824806213379,0,0,0,1,8.5,0
65.1381561756134,0,0,0,1,8.5,0
65.2372829914093,0,0,0,1,8.5,0
65.3369071483612,0,0,0,1,8.5,0
65.43674206733704,0,0,0,1,8.5,0
65.53660917282104,0,0,0,1,8.5,0
65.63735699653625,0,0,0,1,8.5,0
65.73650217056274,0,0,0,1,8.5,0
65.83650803565979,0,0,0,1,8.5,0
65.93649506568909,0,0,0,1,8.5,0
66.03662610054016,0,0,0,1,8.5,0
66.13664507865906,0,0,0,1,8.5,0
66.23661804199219,0,0,0,1,8.5,0
66.33674597740173,0,0,0,1,8.5,0
66.43673896789551,0,0,0,1,8.5,0
66.53575205802917,0,0,0,1,8.5,0
66.63561701774597,0,0,0,1,8.5,0
66.73553109169006,0,0,0,1,8.5,0
66.83536911010742,0,0,0,1,8.5,0
66.93536901473999,0,0,0,1,8.5,0
67.03524684906006,0,0,0,1,8.5,0
67.13513708114624,0,0,0,1,8.5,0
67.23499512672424,0,0,0,1,8.5,0
67.33486819267273,0,0,0,1,8.5,0
67.43487596511841,0,0,0,1,8.5,0
67.53474116325378,0,0,0,1,8.5,0
67.63462901115417,0,0,0,1,8.5,0
67.73449397087097,0,0,0,1,8.5,0
67.83449721336365,0,0,0,1,8.5,0
67.93436408042908,0,0,0,1,8.5,0
68.03524804115295,0,0,0,1,8.5,0
68.1341142654419,0,0,0,1,8.5,0
68.23398804664612,0,0,0,1,8.5,0
68.33399605751038,0,0,0,1,8.5,0
68.43386816978455,0,0,0,1,8.5,0
68.53424286842346,0,0,0,1,8.5,0
68.6337411403656,0,0,0,1,8.5,0
68.73361587524414,0,0,0,1,8.5,0
68.83374810218811,0,0,0,1,8.5,0
68.93336606025696,0,0,0,1,8.5,0
69.0337290763855,0,0,0,1,8.5,0
69.13361501693726,0,0,0,1,8.5,0
69.2337429523468,0,0,0,1,8.5,0
69.3337459564209,0,0,0,1,8.5,0
69.43360900878906,0,0,0,1,8.5,0
69.53349304199219,0,0,0,1,8.5,0
69.63274097442627,0,0,0,1,8.5,0
69.7327470779419,0,0,0,1,8.5,0
69.83261919021606,0,0,0,1,8.5,0
69.85648918151855,0,0,0,0,8.5,0
69.93351602554321,0,0,0,0,8.5,0
70.03273892402649,0,0,0,0,8.5,0
70.13261699676514,0,0,0,0,8.5,0
70.23248386383057,0,0,0,0,8.5,0
70.33262705802917,0,0,0,0,8.5,0
70.4329891204834,0,0,0,0,8.5,0
70.53261923789978,0,0,0,0,8.5,0
70.63287687301636,0,0,0,0,8.5,0
70.73299098014832,0,0,0,0,8.5,0
70.83262801170349,0,0,0,0,8.5,0
70.93263125419617,0,0,0,0,8.5,0
71.03261613845825,0,0,0,0,8.5,0
71.13262009620667,0,0,0,0,8.5,0
71.23286700248718,0,0,0,0,8.5,0
71.33263182640076,0,0,0,0,8.5,0
71.43249702453613,0,0,0,0,8.5,0
71.5326201915741,0,0,0,0,8.5,0
71.63129997253418,0,0,0,0,8.5,0
71.73162198066711,0,0,0,0,8.5,0
71.83074593544006,0,0,0,0,8.5,0
71.93161416053772,0,0,0,0,8.5,0
72.03062605857849,0,0,0,0,8.5,0
72.13161897659302,0,0,0,0,8.5,0
72.23061895370483,0,0,0,0,8.5,0
72.33064293861389,0,0,0,0,8.5,0
72.43062114715576,0,0,0,0,8.5,0
72.5307731628418,0,0,0,0,8.5,0
72.63064885139465,0,0,0,0,8.5,0
72.73061418533325,0,0,0,0,8.5,0
72.83087015151978,0,0,0,0,8.5,0
72.93037009239197,0,0,0,0,8.5,0
73.02988290786743,0,0,0,0,8.5,0
73.13065600395203,0,0,0,0,8.5,0
73.22961807250977,0,0,0,0,8.5,0
73.33062314987183,0,0,0,0,8.5,0
73.42991805076599,0,0,0,0,8.5,0
73.52962899208069,0,0,0,0,8.5,0
73.62973809242249,0,0,0,0,8.5,0
73.72954201698303,0,0,0,0,8.5,0
73.82977104187012,0,0,0,0,8.5,0
73.92975282669067,0,0,0,0,8.5,0
74.02898907661438,0,0,0,0,8.5,0
74.12979316711426,0,0,0,0,8.5,0
74.22961497306824,0,0,0,0,8.5,0
74.32848596572876,0,0,0,0,8.5,0
74.42877411842346,0,0,0,0,8.5,0
74.52867007255554,0,0,0,0,8.5,0
74.62811923027039,0,0,0,0,8.5,0
74.72864294052124,0,0,0,0,8.5,0
74.82865905761719,0,0,0,0,8.5,0
74.92877006530762,0,0,0,0,8.5,0
75.02866387367249,0,0,0,0,8.5,0
75.12740302085876,0,0,0,0,8.5,0
75.22722601890564,0,0,0,0,8.5,0
75.32749390602112,0,0,0,0,8.5,0
75.42774510383606,0,0,0,0,8.5,0
75.5272889137268,0,0,0,0,8.5,0
75.62724304199219,0,0,0,0,8.5,0
75.7272400856018,0,0,0,0,8.5,0
75.82761406898499,0,0,0,0,8.5,0
75.92725205421448,0,0,0,0,8.5,0
76.02736282348633,0,0,0,0,8.5,0
76.1266131401062,0,0,0,0,8.5,0
76.22724890708923,0,0,0,0,8.5,0
76.32712507247925,0,0,0,0,8.5,0
76.42661690711975,0,0,0,0,8.5,0
76.5263741016388,0,0,0,0,8.5,0
76.62724304199219,0,0,0,0,8.5,0
76.72674107551575,0,0,0,0,8.5,0
76.82586002349854,0,0,0,0,8.5,0
76.9264988899231,0,0,0,0,8.5,0
77.0262610912323,0,0,0,0,8.5,0
77.12648892402649,0,0,0,0,8.5,0
77.22624015808105,0,0,0,0,8.5,0
77.3263509273529,0,0,0,0,8.5,0
77.42511510848999,0,0,0,0,8.5,0
77.52586197853088,0,0,0,0,8.5,0
77.62598991394043,0,0,0,0,8.5,0
77.7248752117157,0,0,0,0,8.5,0
77.82474303245544,0,0,0,0,8.5,0
77.92473721504211,0,0,0,0,8.5,0
78.0247540473938,0,0,0,0,8.5,0
78.12462019920349,0,0,0,0,8.5,0
78.2246208190918,0,0,0,0,8.5,0
78.32525491714478,0,0,0,0,8.5,0
78.42462491989136,0,0,0,0,8.5,0
78.5246229171753,0,0,0,0,8.5,0
78.62474298477173,0,0,0,0,8.5,0
78.72462201118469,0,0,0,0,8.5,0
78.82461023330688,0,0,0,0,8.5,0
78.92461705207825,0,0,0,0,8.5,0
79.02361822128296,0,0,0,0,8.5,0
79.12374687194824,0,0,0,0,8.5,0
79.22361993789673,0,0,0,0,8.5,0
79.32437300682068,0,0,0,0,8.5,0
79.42362999916077,0,0,0,0,8.5,0
79.52363395690918,0,0,0,0,8.5,0
79.62375521659851,0,0,0,0,8.5,0
79.72361516952515,0,0,0,0,8.5,0
79.82362413406372,0,0,0,0,8.5,0
79.8878710269928,1,0,0,0,8.5,0
79.92374515533447,1,0,0,0,8.5,0
80.0237500667572,1,0,0,0,8.5,0
80.12338399887085,1,0,0,0,8.5,0
80.2227520942688,1,0,0,0,8.5,0
80.32302117347717,1,0,0,0,8.5,0
80.4227511882782,1,0,0,0,8.5,0
80.52275013923645,1,0,0,0,8.5,0
80.62274599075317,1,0,0,0,8.5,0
80.72274994850159,1,0,0,0,8.5,0
80.82275104522705,1,0,0,0,8.5,0
80.92238020896912,1,0,0,0,8.5,0
81.02273392677307,1,0,0,0,8.5,0
81.12206506729126,1,0,0,0,8.5,0
81.22273588180542,1,0,0,0,8.5,0
81.32299995422363,1,0,0,0,8.5,0
81.4227511882782,1,0,0,0,8.5,0
81.4877541065216,0,0,0,0,8.5,0
81.52273797988892,0,0,0,0,8.5,0
81.6227400302887,0,0,0,0,8.5,0
81.72174406051636,0,0,0,0,8.5,0
81.82174491882324,0,0,0,0,8.5,0
81.9216639995575,0,0,0,0,8.5,0
82.02079391479492,0,0,0,0,8.5,0
82.12212419509888,0,0,0,0,8.5,0
82.22175002098083,0,0,0,0,8.5,0
82.32073712348938,0,0,0,0,8.5,0
82.42080020904541,0,0,0,0,8.5,0
82.5207450389862,0,0,0,0,8.5,0
82.62178707122803,0,0,0,0,8.5,0
82.72127604484558,0,0,0,0,8.5,0
82.82077598571777,0,0,0,0,8.5,0
82.92010879516602,0,0,0,0,8.5,0
83.02077913284302,0,0,0,0,8.5,0
83.12079811096191,0,0,0,0,8.5,0
83.21965026855469,0,0,0,0,8.5,0
83.31949710845947,0,0,0,0,8.5,0
83.41937279701233,0,0,0,0,8.5,0
83.51927399635315,0,0,0,0,8.5,0
83.6191680431366,0,0,0,0,8.5,0
83.71914100646973,0,0,0,0,8.5,0
83.81941318511963,0,0,0,0,8.5,0
83.91915822029114,0,0,0,0,8.5,0
84.0191261768341,0,0,0,0,8.5,0
84.11924409866333,0,0,0,0,8.5,0
84.21915292739868,0,0,0,0,8.5,0
84.31916499137878,0,0,0,0,8.5,0
84.419114112854,0,0,0,0,8.5,0
84.51917004585266,0,0,0,0,8.5,0
84.61912608146667,0,0,0,0,8.5,0
84.71912503242493,0,0,0,0,8.5,0
84.81915712356567,0,0,0,0,8.5,0
84.91799521446228,0,0,0,0,8.5,0
85.01799511909485,0,0,0,0,8.5,0
85.11773920059204,0,0,0,0,8.5,0
85.21761894226074,0,0,0,0,8.5,0
85.31798696517944,0,0,0,0,8.5,0
85.41750502586365,0,0,0,0,8.5,0
85.51736402511597,0,0,0,0,8.5,0
85.61723923683167,0,0,0,0,8.5,0
85.71711802482605,0,0,0,0,8.5,0
85.81697916984558,0,0,0,0,8.5,0
85.9169991016388,0,0,0,0,8.5,0
86.01686906814575,0,0,0,0,8.5,0
86.1167938709259,0,0,0,0,8.5,0
86.21662092208862,0,0,0,0,8.5,0
86.31662106513977,0,0,0,0,8.5,0
86.41649389266968,0,0,0,0,8.5,0
86.51636910438538,0,0,0,0,8.5,0
86.61624503135681,0,0,0,0,8.5,0
86.71624517440796,0,0,0,0,8.5,0
86.81612086296082,0,0,0,0,8.5,0
86.91600608825684,0,0,0,0,8.5,0
87.01598811149597,0,0,0,0,8.5,0
87.11586117744446,0,0,0,0,8.5,0
87.21636199951172,0,0,0,0,8.5,0
87.31561613082886,0,0,0,0,8.5,0
87.41586804389954,0,0,0,0,8.5,0
87.51550388336182,0,0,0,0,8.5,0
87.61598920822144,0,0,0,0,8.5,0
87.71549916267395,0,0,0,0,8.5,0
87.81602120399475,0,0,0,0,8.5,0
87.91548919677734,0,0,0,0,8.5,0
88.01524424552917,0,0,0,0,8.5,0
88.1148738861084,0,0,0,0,8.5,0
88.21536493301392,0,0,0,0,8.5,0
88.31549286842346,0,0,0,0,8.5,0
88.41550183296204,0,0,0,0,8.5,0
88.51524305343628,0,0,0,0,8.5,0
88.61487293243408,0,0,0,0,8.5,0
88.71459698677063,0,0,0,0,8.5,0
88.81436705589294,0,0,0,0,8.5,0
88.91437196731567,0,0,0,0,8.5,0
89.01424813270569,0,0,0,0,8.5,0
89.11437702178955,0,0,0,0,8.5,0
89.2143759727478,0,0,0,0,8.5,0
89.31486201286316,0,0,0,0,8.5,0
89.41486811637878,0,0,0,0,8.5,0
89.5148618221283,0,0,0,0,8.5,0
89.61486911773682,0,0,0,0,8.5,0
89.71449398994446,0,0,0,0,8.5,0
89.81337809562683,0,0,0,0,8.5,0
89.91449809074402,0,0,0,0,8.5,0
90.01450991630554,0,0,0,0,8.5,0
90.11362385749817,0,0,0,0,8.5,0
90.21363115310669,0,0,0,0,8.5,0
90.31412410736084,0,0,0,0,8.5,0
90.4135000705719,0,0,0,0,8.5,0
90.51374816894531,0,0,0,0,8.5,0
90.61387515068054,0,0,0,0,8.5,0
90.71374011039734,0,0,0,0,8.5,0
90.81399416923523,0,0,0,0,8.5,0
90.91362595558167,0,0,0,0,8.5,0
91.01352000236511,0,0,0,0,8.5,0
91.1136200428009,0,0,0,0,8.5,0
91.21351504325867,0,0,0,0,8.5,0
91.3136260509491,0,0,0,0,8.5,0
91.41751503944397,0,0,0,0,8.5,0
91.5136170387268,0,0,0,0,8.5,0
91.61387085914612,0,0,0,0,8.5,0
91.71362709999084,0,0,0,0,8.5,0
91.81350994110107,0,0,0,0,8.5,0
91.91161704063416,0,0,0,0,8.5,0
92.01149392127991,0,0,0,0,8.5,0
92.11162090301514,0,0,0,0,8.5,0
92.21151900291443,0,0,0,0,8.5,0
92.31091809272766,0,0,0,0,8.5,0
92.41150188446045,0,0,0,0,8.5,0
92.51162981987,0,0,0,0,8.5,0
92.61099290847778,0,0,0,0,8.5,0
92.71058106422424,0,0,0,0,8.5,0
92.8104190826416,0,0,0,0,8.5,0
92.91024589538574,0,0,0,0,8.5,0
93.01010799407959,0,0,0,0,8.5,0
93.11003804206848,0,0,0,0,8.5,0
93.20998620986938,0,0,0,0,8.5,0
93.30974507331848,0,0,0,0,8.5,0
93.40978503227234,0,0,0,0,8.5,0
93.50998616218567,0,0,0,0,8.5,0
93.60954809188843,0,0,0,0,8.5,0
93.70936989784241,0,0,0,0,8.5,0
93.80974125862122,0,0,0,0,8.5,0
93.90925025939941,0,0,0,0,8.5,0
94.00910186767578,0,0,0,0,8.5,0
94.10974407196045,0,0,0,0,8.5,0
94.20962309837341,0,0,0,0,8.5,0
94.30962204933167,0,0,0,0,8.5,0
94.40948414802551,0,0,0,0,8.5,0
94.50952005386353,0,0,0,0,8.5,0
94.60870790481567,0,0,0,0,8.5,0
94.70861411094666,0,0,0,0,8.5,0
94.80862188339233,0,0,0,0,8.5,0
94.90861916542053,0,0,0,0,8.5,0
95.00878190994263,0,0,0,0,8.5,0
95.10874700546265,0,0,0,0,8.5,0
95.20873999595642,0,0,0,0,8.5,0
95.3087739944458,0,0,0,0,8.5,0
95.40894913673401,0,0,0,0,8.5,0
95.50787115097046,0,0,0,0,8.5,0
95.60799813270569,0,0,0,0,8.5,0
95.70801496505737,0,0,0,0,8.5,0
95.80774402618408,0,0,0,0,8.5,0
95.90799498558044,0,0,0,0,8.5,0
96.00724697113037,0,0,0,0,8.5,0
96.10712003707886,0,0,0,0,8.5,0
96.20711708068848,0,0,0,0,8.5,0
96.30786395072937,0,0,0,0,8.5,0
96.40724802017212,0,0,0,0,8.5,0
96.5071439743042,0,0,0,0,8.5,0
96.60724592208862,0,0,0,0,8.5,0
96.70685911178589,0,0,0,0,8.5,0
96.80736589431763,0,0,0,0,8.5,0
96.90712785720825,0,0,0,0,8.5,0
97.00625109672546,0,0,0,0,8.5,0
97.10612320899963,0,0,0,0,8.5,0
97.20612502098083,0,0,0,0,8.5,0
97.30591106414795,0,0,0,0,8.5,0
97.40624117851257,0,0,0,0,8.5,0
97.5057430267334,0,0,0,0,8.5,0
97.60650515556335,0,0,0,0,8.5,0
97.70574307441711,0,0,0,0,8.5,0
97.80550217628479,0,0,0,0,8.5,0
97.90537309646606,0,0,0,0,8.5,0
98.0052490234375,0,0,0,0,8.5,0
98.1051230430603,0,0,0,0,8.5,0
98.20512294769287,0,0,0,0,8.5,0
98.3049910068512,0,0,0,0,8.5,0
98.404865026474,0,0,0,0,8.5,0
98.50474309921265,0,0,0,0,8.5,0
98.60475087165833,0,0,0,0,8.5,0
98.70499587059021,0,0,0,0,8.5,0
98.80499005317688,0,0,0,0,8.5,0
98.90461492538452,0,0,0,0,8.5,0
99.00462007522583,0,0,0,0,8.5,0
99.10449004173279,0,0,0,0,8.5,0
99.20486998558044,0,0,0,0,8.5,0
99.30463290214539,0,0,0,0,8.5,0
99.40461301803589,0,0,0,0,8.5,0
99.50460720062256,0,0,0,0,8.5,0
99.60400485992432,0,0,0,0,8.5,0
99.70462489128113,0,0,0,0,8.5,0
99.80362606048584,0,0,0,0,8.5,0
99.90363311767578,0,0,0,0,8.5,0
100.00374507904053,0,0,0,0,8.5,0
100.1036319732666,0,0,0,0,8.5,0
100.2041130065918,0,0,0,0,8.5,0
100.30399489402771,0,0,0,0,8.5,0
100.40362191200256,0,0,0,0,8.5,0
100.503741979599,0,0,0,0,8.5,0
100.60374522209167,0,0,0,0,8.5,0
100.70300102233887,0,0,0,0,8.5,0
100.80388116836548,0,0,0,0,8.5,0
100.90326523780823,0,0,0,0,8.5,0
101.00287008285522,0,0,0,0,8.5,0
101.10288000106812,0,0,0,0,8.5,0
101.20287108421326,0,0,0,0,8.5,0
101.30274701118469,0,0,0,0,8.5,0
101.40312790870667,0,0,0,0,8.5,0
101.50276207923889,0,0,0,0,8.5,0
101.60374617576599,0,0,0,0,8.5,0
101.70424103736877,0,0,0,0,8.5,0
101.80262422561646,0,0,0,0,8.5,0
101.9026231765747,0,0,0,0,8.5,0
102.00275015830994,0,0,0,0,8.5,0
102.10324597358704,0,0,0,0,8.5,0
102.20274996757507,0,0,0,0,8.5,0
102.30374217033386,0,0,0,0,8.5,0
102.4027590751648,0,0,0,0,8.5,0
102.50274801254272,0,0,0,0,8.5,0
102.60274696350098,0,0,0,0,8.5,0
102.701740026474,0,0,0,0,8.5,0
102.8006238937378,0,0,0,0,8.5,0
102.9005331993103,0,0,0,0,8.5,0
103.00039792060852,0,0,0,0,8.5,0
103.100417137146,0,0,0,0,8.5,0
103.20023679733276,0,0,0,0,8.5,0
103.30014300346375,0,0,0,0,8.5,0
103.39998388290405,0,0,0,0,8.5,0
103.49999022483826,0,0,0,0,8.5,0
103.599858045578,0,0,0,0,8.5,0
103.69978189468384,0,0,0,0,8.5,0
103.79961705207825,0,0,0,0,8.5,0
103.8996639251709,0,0,0,0,8.5,0
103.99949288368225,0,0,0,0,8.5,0
104.09935903549194,0,0,0,0,8.5,0
104.19927787780762,0,0,0,0,8.5,0
104.29915308952332,0,0,0,0,8.5,0
104.39917302131653,0,0,0,0,8.5,0
104.49903392791748,0,0,0,0,8.5,0
104.59910011291504,0,0,0,0,8.5,0
104.69899392127991,0,0,0,0,8.5,0
104.79878306388855,0,0,0,0,8.5,0
104.89923810958862,0,0,0,0,8.5,0
104.99860906600952,0,0,0,0,8.5,0
105.09929203987122,0,0,0,0,8.5,0
105.19866704940796,0,0,0,0,8.5,0
105.29901814460754,0,0,0,0,8.5,0
105.39865612983704,0,0,0,0,8.5,0
105.49823904037476,0,0,0,0,8.5,0
105.59864521026611,0,0,0,0,8.5,0
105.697988986969,0,0,0,0,8.5,0
105.7986261844635,0,0,0,0,8.5,0
105.89814686775208,0,0,0,0,8.5,0
105.99853920936584,0,0,0,0,8.5,0
106.09836912155151,0,0,0,0,8.5,0
106.19750094413757,0,0,0,0,8.5,0
106.29824209213257,0,0,0,0,8.5,0
106.3971221446991,0,0,0,0,8.5,0
106.49707818031311,0,0,0,0,8.5,0
106.59699320793152,0,0,0,0,8.5,0
106.69686508178711,0,0,0,0,8.5,0
106.79674410820007,0,0,0,0,8.5,0
106.89674210548401,0,0,0,0,8.5,0
106.99680399894714,0,0,0,0,8.5,0
107.09649109840393,0,0,0,0,8.5,0
107.196368932724,0,0,0,0,8.5,0
107.2962498664856,0,0,0,0,8.5,0
107.39611911773682,0,0,0,0,8.5,0
107.4961109161377,0,0,0,0,8.5,0
107.59599709510803,0,0,0,0,8.5,0
107.69587421417236,0,0,0,0,8.5,0
107.79574298858643,0,0,0,0,8.5,0
107.8957450389862,0,0,0,0,8.5,0
107.99560785293579,0,0,0,0,8.5,0
108.09549498558044,0,0,0,0,8.5,0
108.19536900520325,0,0,0,0,8.5,0
108.29536509513855,0,0,0,0,8.5,0
108.39525318145752,0,0,0,0,8.5,0
108.49511313438416,0,0,0,0,8.5,0
108.59499096870422,0,0,0,0,8.5,0
108.69487500190735,0,0,0,0,8.5,0
108.7948670387268,0,0,0,0,8.5,0
108.89474105834961,0,0,0,0,8.5,0
108.99461793899536,0,0,0,0,8.5,0
109.09448885917664,0,0,0,0,8.5,0
109.19449400901794,0,0,0,0,8.5,0
109.29436707496643,0,0,0,0,8.5,0
109.39449405670166,0,0,0,0,8.5,0
109.49436712265015,0,0,0,0,8.5,0
109.59449100494385,0,0,0,0,8.5,0
109.69435811042786,0,0,0,0,8.5,0
109.79448986053467,0,0,0,0,8.5,0
109.89449095726013,0,0,0,0,8.5,0
109.99450397491455,0,0,0,0,8.5,0
110.09436082839966,0,0,0,0,8.5,0
110.19449090957642,0,0,0,0,8.5,0
110.2944929599762,0,0,0,0,8.5,0
110.39451813697815,0,0,0,0,8.5,0
110.49351620674133,0,0,0,0,8.5,0
110.59349989891052,0,0,0,0,8.5,0
110.6935031414032,0,0,0,0,8.5,0
110.79349303245544,0,0,0,0,8.5,0
110.89351010322571,0,0,0,0,8.5,0
110.99347805976868,0,0,0,0,8.5,0
111.09350419044495,0,0,0,0,8.5,0
111.19349408149719,0,0,0,0,8.5,0
111.29349422454834,0,0,0,0,8.5,0
111.3935010433197,0,0,0,0,8.5,0
111.49349808692932,0,0,0,0,8.5,0
111.5934989452362,0,0,0,0,8.5,0
111.69349789619446,0,0,0,0,8.5,0
111.79349684715271,0,0,0,0,8.5,0
111.89350008964539,0,0,0,0,8.5,0
111.99349594116211,0,0,0,0,8.5,0
112.0933780670166,0,0,0,0,8.5,0
112.19349002838135,0,0,0,0,8.5,0
112.29337620735168,0,0,0,0,8.5,0
112.39141011238098,0,0,0,0,8.5,0
112.4912440776825,0,0,0,0,8.5,0
112.59116911888123,0,0,0,0,8.5,0
112.69098401069641,0,0,0,0,8.5,0
112.79101204872131,0,0,0,0,8.5,0
112.89087510108948,0,0,0,0,8.5,0
112.99074602127075,0,0,0,0,8.5,0
113.09062695503235,0,0,0,0,8.5,0
113.19101285934448,0,0,0,0,8.5,0
113.29048800468445,0,0,0,0,8.5,0
113.39036393165588,0,0,0,0,8.5,0
113.46999406814575,0,0,0,1,8.5,0
113.49092316627502,0,0,0,1,8.5,0
113.59090495109558,0,0,0,1,8.5,0
113.69104385375977,0,0,0,1,8.5,0
113.7899899482727,0,0,0,1,8.5,0
113.89089894294739,0,0,0,1,8.5,0
113.98990797996521,0,0,0,1,8.5,0
114.0904860496521,0,0,0,1,8.5,0
114.18966507911682,0,0,0,1,8.5,0
114.28989911079407,0,0,0,1,8.5,0
114.39040112495422,0,0,0,1,8.5,0
114.49011015892029,0,0,0,1,8.5,0
114.58948016166687,0,0,0,1,8.5,0
114.6894302368164,0,0,0,1,8.5,0
114.78937101364136,0,0,0,1,8.5,0
114.88899111747742,0,0,0,1,8.5,0
114.9888641834259,0,0,0,1,8.5,0
115.08874607086182,0,0,0,1,8.5,0
115.18949794769287,0,0,0,1,8.5,0
115.28873205184937,0,0,0,1,8.5,0
115.38849210739136,0,0,0,1,8.5,0
115.48862409591675,0,0,0,1,8.5,0
115.58866214752197,0,0,0,1,8.5,0
115.68891406059265,0,0,0,1,8.5,0
115.78861403465271,0,0,0,1,8.5,0
115.88862299919128,0,0,0,1,8.5,0
115.98873805999756,0,0,0,1,8.5,0
116.088623046875,0,0,0,1,8.5,0
116.18899583816528,0,0,0,1,8.5,0
116.28813409805298,0,0,0,1,8.5,0
116.38815498352051,0,0,0,1,8.5,0
116.4882390499115,0,0,0,1,8.5,0
116.58798813819885,0,0,0,1,8.5,0
116.68810820579529,0,0,0,1,8.5,0
116.78812289237976,0,0,0,1,8.5,0
116.8883740901947,0,0,0,1,8.5,0
116.98786687850952,0,0,0,1,8.5,0
117.08835792541504,0,0,0,1,8.5,0
117.18740010261536,0,0,0,1,8.5,0
117.28661894798279,0,0,0,1,8.5,0
117.38649702072144,0,0,0,1,8.5,0
117.4863691329956,0,0,0,1,8.5,0
117.58636403083801,0,0,0,1,8.5,0
117.68649005889893,0,0,0,1,8.5,0
117.78611588478088,0,0,0,1,8.5,0
117.88599419593811,0,0,0,1,8.5,0
117.98586416244507,0,0,0,1,8.5,0
118.08586502075195,0,0,0,1,8.5,0
118.18673586845398,0,0,0,1,8.5,0
118.28561115264893,0,0,0,1,8.5,0
118.38549423217773,0,0,0,1,8.5,0
118.48548698425293,0,0,0,1,8.5,0
118.58561491966248,0,0,0,1,8.5,0
118.68562602996826,0,0,0,1,8.5,0
118.78561592102051,0,0,0,1,8.5,0
118.88562107086182,0,0,0,1,8.5,0
118.98562383651733,0,0,0,1,8.5,0
119.08562016487122,0,0,0,1,8.5,0
119.1857340335846,0,0,0,1,8.5,0
119.28549218177795,0,0,0,1,8.5,0
119.38462090492249,0,0,0,1,8.5,0
119.48562693595886,0,0,0,1,8.5,0
119.58462405204773,0,0,0,1,8.5,0
119.68450593948364,0,0,0,1,8.5,0
119.78462409973145,0,0,0,1,8.5,0
119.88462710380554,0,0,0,1,8.5,0
119.98461389541626,0,0,0,1,8.5,0
120.08463597297668,0,0,0,1,8.5,0
120.18461608886719,0,0,0,1,8.5,0
120.28465008735657,0,0,0,1,8.5,0
120.38461399078369,0,0,0,1,8.5,0
120.47000098228455,0,0,0,0,8.5,0
120.48462009429932,0,0,0,0,8.5,0
120.58362984657288,0,0,0,0,8.5,0
120.68461799621582,0,0,0,0,8.5,0
120.78461599349976,0,0,0,0,8.5,0
120.88461494445801,0,0,0,0,8.5,0
120.98370003700256,0,0,0,0,8.5,0
121.0836250782013,0,0,0,0,8.5,0
121.18362712860107,0,0,0,0,8.5,0
121.28362607955933,0,0,0,0,8.5,0
121.38361811637878,0,0,0,0,8.5,0
121.4836151599884,0,0,0,0,8.5,0
121.5836329460144,0,0,0,0,8.5,0
121.68362092971802,0,0,0,0,8.5,0
121.783616065979,0,0,0,0,8.5,0
121.88361406326294,0,0,0,0,8.5,0
121.98262310028076,0,0,0,0,8.5,0
122.08360624313354,0,0,0,0,8.5,0
122.18361902236938,0,0,0,0,8.5,0
122.28361988067627,0,0,0,0,8.5,0
122.38362503051758,0,0,0,0,8.5,0
122.48261308670044,0,0,0,0,8.5,0
122.58153820037842,0,0,0,0,8.5,0
122.68140292167664,0,0,0,0,8.5,0
122.78148794174194,0,0,0,0,8.5,0
122.88124704360962,0,0,0,0,8.5,0
122.98138999938965,0,0,0,0,8.5,0
123.08105206489563,0,0,0,0,8.5,0
123.18138098716736,0,0,0,0,8.5,0
123.28090190887451,0,0,0,0,8.5,0
123.38135194778442,0,0,0,0,8.5,0
123.480623960495,0,0,0,0,8.5,0
123.581374168396,0,0,0,0,8.5,0
123.6804850101471,0,0,0,0,8.5,0
123.78053593635559,0,0,0,0,8.5,0
123.88126921653748,0,0,0,0,8.5,0
123.98065114021301,0,0,0,0,8.5,0
124.07999610900879,0,0,0,0,8.5,0
124.18048596382141,0,0,0,0,8.5,0
124.27987098693848,0,0,0,0,8.5,0
124.38048601150513,0,0,0,0,8.5,0
124.47966289520264,0,0,0,0,8.5,0
124.58050608634949,0,0,0,0,8.5,0
