time,can0_ESP_VL_Fahrtrichtung [],can0_ESP_VR_Fahrtrichtung [],can0_ESP_HL_Fahrtrichtung [],can0_ESP_HR_Fahrtrichtung []
36.14262294769287,3,3,0,0
36.16262078285217,3,3,0,0
36.181864976882935,3,3,0,0
36.20199179649353,3,3,0,0
36.22194004058838,3,3,0,0
36.24260878562927,3,3,0,0
36.2628710269928,3,3,0,0
36.28186893463135,3,3,0,0
36.30186891555786,3,3,0,0
36.32225203514099,3,3,0,0
36.34268307685852,3,3,0,0
36.3618061542511,3,3,0,0
36.38174319267273,3,3,0,0
36.40236687660217,3,3,0,0
36.42186999320984,3,3,0,0
36.44261598587036,3,3,0,0
36.46286416053772,3,3,0,0
36.4824960231781,3,3,0,0
36.50190091133118,3,3,0,0
36.521804094314575,3,3,0,0
36.54249286651611,3,3,0,0
36.561870098114014,3,3,0,0
36.581867933273315,3,3,0,0
36.60192513465881,3,3,0,0
36.62238001823425,3,3,0,0
36.64261603355408,3,3,0,0
36.662864208221436,3,3,0,0
36.682382106781006,3,3,0,0
36.70186805725098,3,3,0,0
36.721916913986206,3,3,0,0
36.742619037628174,3,3,0,0
36.761868953704834,3,3,0,0
36.78174114227295,3,3,0,0
36.80323505401611,3,3,0,0
36.82191514968872,3,3,0,0
36.842612981796265,3,3,0,0
36.86276817321777,3,3,0,0
36.88187217712402,3,3,0,0
36.90286111831665,3,3,0,0
36.92174410820007,3,3,0,0
36.94262099266052,3,3,0,0
36.96187114715576,3,3,0,0
36.98261904716492,3,3,0,0
37.00187015533447,3,3,0,0
37.02174210548401,3,3,0,0
37.04261302947998,3,3,0,0
37.06299114227295,3,3,0,0
37.08186483383179,3,3,0,0
37.10274410247803,3,3,0,0
37.122127056121826,3,3,0,0
37.14262390136719,3,3,0,0
37.162379026412964,3,3,0,0
37.1818790435791,3,3,0,0
37.20260500907898,3,3,0,0
37.222615003585815,3,3,0,0
37.24261713027954,3,3,0,0
37.26286315917969,3,3,0,0
37.28236484527588,3,3,0,0
37.30199098587036,3,3,0,0
37.32186007499695,3,3,0,0
37.34261608123779,3,3,0,0
37.3618700504303,3,3,0,0
37.382993936538696,3,3,0,0
37.40186381340027,3,3,0,0
37.42186999320984,3,3,0,0
37.44261980056763,3,3,0,0
37.46285700798035,3,3,0,0
37.48186707496643,3,3,0,0
37.50250291824341,3,3,0,0
37.521867990493774,3,3,0,0
37.542628049850464,3,3,0,0
37.56237316131592,3,3,0,0
37.581745862960815,3,3,0,0
37.60261917114258,3,3,0,0
37.62187218666077,3,3,0,0
37.64274191856384,3,3,0,0
37.66250014305115,3,3,0,0
37.68187117576599,3,3,0,0
37.70223784446716,3,3,0,0
37.72186899185181,3,3,0,0
37.74260997772217,3,3,0,0
37.7627329826355,3,3,0,0
37.7824969291687,3,3,0,0
37.80261707305908,3,3,0,0
37.8217830657959,3,3,0,0
37.84274196624756,3,3,0,0
37.86273503303528,3,3,0,0
37.881747007369995,3,3,0,0
37.9026300907135,3,3,0,0
37.92179989814758,3,3,0,0
37.94274878501892,3,3,0,0
37.96236991882324,3,3,0,0
37.98179817199707,3,3,0,0
38.001993894577026,3,3,0,0
38.022483825683594,3,3,0,0
38.042736768722534,3,3,0,0
38.06273412704468,3,3,0,0
38.082380056381226,3,3,0,0
38.10237216949463,3,3,0,0
38.121877908706665,3,3,0,0
38.14262080192566,3,3,0,0
38.16275095939636,3,3,0,0
38.18174409866333,3,3,0,0
38.202362060546875,3,3,0,0
38.22186803817749,3,3,0,0
38.24273896217346,3,3,0,0
38.26336407661438,3,3,0,0
38.281739950180054,3,3,0,0
38.30186891555786,3,3,0,0
38.322237968444824,3,3,0,0
38.341739892959595,3,3,0,0
38.36285996437073,3,3,0,0
38.38250017166138,3,3,0,0
38.40237498283386,3,3,0,0
38.421741008758545,3,3,0,0
38.44273900985718,3,3,0,0
38.46286201477051,3,3,0,0
38.48200297355652,3,3,0,0
38.50249695777893,3,3,0,0
38.52174997329712,3,3,0,0
38.54262089729309,3,3,0,0
38.5633590221405,3,3,0,0
38.58189582824707,3,3,0,0
38.60249900817871,3,3,0,0
38.62287783622742,3,3,0,0
38.64274597167969,3,3,0,0
38.662492990493774,3,3,0,0
38.68249177932739,3,3,0,0
38.702502965927124,3,3,0,0
38.72188591957092,3,3,0,0
38.74274396896362,3,3,0,0
38.762742042541504,3,3,0,0
38.781867027282715,3,3,0,0
38.80236482620239,3,3,0,0
38.822036027908325,3,3,0,0
38.8427369594574,3,3,0,0
38.86298894882202,3,3,0,0
38.88238000869751,3,3,0,0
38.90225005149841,3,3,0,0
38.92187213897705,3,3,0,0
38.94274091720581,3,3,0,0
38.962862968444824,3,3,0,0
38.981996059417725,3,3,0,0
39.0026171207428,3,3,0,0
39.021867990493774,3,3,0,0
39.04273986816406,3,3,0,0
39.0628719329834,3,3,0,0
39.082890033721924,3,3,0,0
39.10298800468445,3,3,0,0
39.12199902534485,3,3,0,0
39.14276194572449,3,3,0,0
39.16298294067383,3,3,0,0
39.181864976882935,3,3,0,0
39.2024929523468,3,3,0,0
39.22212100028992,3,3,0,0
39.242928981781006,3,3,0,0
39.26224613189697,3,3,0,0
39.28211188316345,3,3,0,0
39.30200815200806,3,3,0,0
39.32285785675049,3,3,0,0
39.34275507926941,3,3,0,0
39.362987995147705,3,3,0,0
39.38199019432068,3,3,0,0
39.40286898612976,3,3,0,0
39.42298698425293,3,3,0,0
39.441741943359375,3,3,0,0
39.46311712265015,3,3,0,0
39.48249912261963,3,3,0,0
39.50298595428467,3,3,0,0
39.52213001251221,3,3,0,0
39.54293084144592,3,3,0,0
39.562992095947266,3,3,0,0
39.58211088180542,3,3,0,0
39.60265493392944,3,3,0,0
39.62212085723877,3,3,0,0
39.64274191856384,3,3,0,0
39.66299104690552,3,3,0,0
39.68275189399719,3,3,0,0
39.702133893966675,3,3,0,0
39.722983837127686,3,3,0,0
39.742767095565796,3,3,0,0
39.76298904418945,3,3,0,0
39.78199601173401,3,3,0,0
39.80211877822876,3,3,0,0
39.822746992111206,3,3,0,0
39.84290289878845,3,3,0,0
39.86298704147339,3,3,0,0
39.882988929748535,3,3,0,0
39.90217709541321,3,3,0,0
39.92299008369446,3,3,0,0
39.942737102508545,3,3,0,0
39.962743043899536,3,3,0,0
39.98298215866089,3,3,0,0
40.00212502479553,3,3,0,0
40.021992921829224,3,3,0,0
40.041866064071655,3,3,0,0
40.062989950180054,3,3,0,0
40.08211398124695,3,3,0,0
40.10281801223755,3,3,0,0
40.12199902534485,3,3,0,0
40.14275288581848,3,3,0,0
40.162983894348145,3,3,0,0
40.182615995407104,3,3,0,0
40.201990842819214,3,3,0,0
40.22211408615112,3,3,0,0
40.24274706840515,3,3,0,0
40.26311182975769,3,3,0,0
40.28201699256897,3,3,0,0
40.302117109298706,3,3,0,0
40.32249402999878,3,3,0,0
40.34186911582947,3,3,0,0
40.36300015449524,3,3,0,0
40.38212609291077,3,3,0,0
40.40274405479431,3,3,0,0
40.42214608192444,3,3,0,0
40.44286584854126,3,3,0,0
40.463001012802124,3,3,0,0
40.482494831085205,3,3,0,0
40.502131938934326,3,3,0,0
40.52299213409424,3,3,0,0
40.54174304008484,3,3,0,0
40.56224799156189,3,3,0,0
40.58274292945862,3,3,0,0
40.602131843566895,3,3,0,0
40.62298893928528,3,3,0,0
40.641865968704224,3,3,0,0
40.66335988044739,3,3,0,0
40.68211817741394,3,3,0,0
40.702986001968384,3,3,0,0
40.722126960754395,3,3,0,0
40.74187994003296,3,3,0,0
40.76275086402893,3,3,0,0
40.7822539806366,3,3,0,0
40.803061962127686,3,3,0,0
40.82298493385315,3,3,0,0
40.84286308288574,3,3,0,0
40.86299014091492,3,3,0,0
40.88249707221985,3,3,0,0
40.9022479057312,3,3,0,0
40.922993898391724,3,3,0,0
40.94273614883423,3,3,0,0
40.96298384666443,3,3,0,0
40.982855796813965,3,3,0,0
41.00285792350769,3,3,0,0
41.02299118041992,3,3,0,0
41.042989015579224,3,3,0,0
41.06347584724426,3,3,0,0
41.082385778427124,3,3,0,0
41.102120876312256,3,3,0,0
41.12298583984375,3,3,0,0
41.142865896224976,3,3,0,0
41.16285490989685,3,3,0,0
41.18186402320862,3,3,0,0
41.2031090259552,3,3,0,0
41.22298288345337,3,3,0,0
41.24286103248596,3,3,0,0
41.26335883140564,3,3,0,0
41.28199076652527,3,3,0,0
41.30224418640137,3,3,0,0
41.32298016548157,3,3,0,0
41.342865228652954,3,3,0,0
41.36298704147339,3,3,0,0
41.38298797607422,3,3,0,0
41.4029860496521,3,3,0,0
41.4229838848114,3,3,0,0
41.44199800491333,3,3,0,0
41.463088035583496,3,3,0,0
41.483108043670654,3,3,0,0
41.502492904663086,3,3,0,0
41.52298402786255,3,3,0,0
41.54298210144043,3,3,0,0
41.56311297416687,3,3,0,0
41.58200001716614,3,3,0,0
41.60260987281799,3,3,0,0
41.62311387062073,3,3,0,0
41.642980098724365,3,3,0,0
41.66313290596008,3,3,0,0
41.682363986968994,3,3,0,0
41.70273780822754,3,3,0,0
41.72237682342529,3,3,0,0
41.74289798736572,3,3,0,0
41.76225304603577,3,3,0,0
41.78238797187805,3,3,0,0
41.80285906791687,3,3,0,0
41.82224678993225,3,3,0,0
41.84298014640808,3,3,0,0
41.863234996795654,3,3,0,0
41.88211512565613,3,3,0,0
41.90249490737915,3,3,0,0
41.92212390899658,3,3,0,0
41.94224691390991,3,3,0,0
41.963111877441406,3,3,0,0
41.98199796676636,3,3,0,0
42.003052949905396,3,3,0,0
42.023107051849365,3,3,0,0
42.04312801361084,3,3,0,0
42.06298804283142,3,3,0,0
42.08199191093445,3,3,0,0
42.103240966796875,3,3,0,0
42.122495889663696,3,3,0,0
42.14286208152771,3,3,0,0
42.16310906410217,3,3,0,0
42.182984828948975,3,3,0,0
42.20298790931702,3,3,0,0
42.22311019897461,3,3,0,0
42.24262595176697,3,3,0,0
42.262993812561035,3,3,0,0
42.28316378593445,3,3,0,0
42.30335783958435,3,3,0,0
42.32360911369324,3,3,0,0
42.342865228652954,3,3,0,0
42.363101959228516,3,3,0,0
42.382251024246216,3,3,0,0
42.4029860496521,3,3,0,0
42.42311096191406,3,3,0,0
42.44199180603027,3,3,0,0
42.46311402320862,3,3,0,0
42.48216700553894,3,3,0,0
42.503483057022095,3,3,0,0
42.52261996269226,3,3,0,0
42.54286003112793,3,3,0,0
42.563103914260864,3,3,0,0
42.58225679397583,3,3,0,0
42.602863073349,3,3,0,0
42.623116970062256,3,3,0,0
42.642863035202026,3,3,0,0
42.66362118721008,3,3,0,0
42.68287801742554,3,3,0,0
42.702986001968384,3,3,0,0
42.72314119338989,3,3,0,0
42.74298596382141,3,3,0,0
42.763110876083374,3,3,0,0
42.78236699104309,3,3,0,0
42.802863121032715,3,3,0,0
42.82261395454407,3,3,0,0
42.84185791015625,3,3,0,0
42.86312699317932,3,3,0,0
42.88212513923645,3,3,0,0
42.90324306488037,3,3,0,0
42.923129081726074,3,3,0,0
42.94298601150513,3,3,0,0
42.96274495124817,3,3,0,0
42.982988119125366,3,3,0,0
43.00286412239075,3,3,0,0
43.022255182266235,3,3,0,0
43.041990995407104,3,3,0,0
43.06311392784119,3,3,0,0
43.08215022087097,3,3,0,0
43.10274004936218,3,3,0,0
43.12274503707886,3,3,0,0
43.142987966537476,3,3,0,0
43.16311502456665,3,3,0,0
43.182368993759155,3,3,0,0
43.20286798477173,3,3,0,0
43.2231171131134,3,3,0,0
43.24298810958862,3,3,0,0
43.263620138168335,3,3,0,0
43.283366203308105,3,3,0,0
43.302753925323486,3,3,0,0
43.323254108428955,3,3,0,0
43.342000007629395,3,3,0,0
43.36310815811157,3,3,0,0
43.38261699676514,3,3,0,0
43.40298390388489,3,3,0,0
43.422993898391724,3,3,0,0
43.44199895858765,3,3,0,0
43.46312117576599,3,3,0,0
43.48313117027283,3,3,0,0
43.50299382209778,3,3,0,0
43.52324199676514,3,3,0,0
43.5431170463562,3,3,0,0
43.562867879867554,3,3,0,0
43.58286690711975,3,3,0,0
43.603116035461426,3,3,0,0
43.62323808670044,3,3,0,0
43.64311099052429,3,3,0,0
43.66274881362915,3,3,0,0
43.68224501609802,3,3,0,0
43.70311093330383,3,3,0,0
43.72325086593628,3,3,0,0
43.74298596382141,3,3,0,0
43.7631139755249,3,3,0,0
43.78311896324158,3,3,0,0
43.80324602127075,3,3,0,0
43.82286787033081,3,3,0,0
43.843071937561035,3,3,0,0
43.86311388015747,3,3,0,0
43.88211512565613,3,3,0,0
43.90299320220947,3,3,0,0
43.92324495315552,3,3,0,0
43.9431312084198,3,3,0,0
43.96310591697693,3,3,0,0
43.982239961624146,3,3,0,0
44.00298595428467,3,3,0,0
44.02211618423462,3,3,0,0
44.04286313056946,3,3,0,0
44.06288695335388,3,3,0,0
44.08237314224243,3,3,0,0
44.10286784172058,3,3,0,0
44.12348699569702,3,3,0,0
44.14204382896423,3,3,0,0
44.16275191307068,3,3,0,0
44.18224000930786,3,3,0,0
44.202739000320435,3,3,0,0
44.22323513031006,3,3,0,0
44.24274206161499,3,3,0,0
44.262874126434326,3,3,0,0
44.28236699104309,3,3,0,0
44.302613973617554,3,3,0,0
44.32311487197876,3,3,0,0
44.34249806404114,3,3,0,0
44.36311078071594,3,3,0,0
44.3821120262146,3,3,0,0
44.40275311470032,3,3,0,0
44.42311096191406,3,3,0,0
44.44336199760437,3,3,0,0
44.463366985321045,3,3,0,0
44.483108043670654,3,3,0,0
44.502739906311035,3,3,0,0
44.523231983184814,3,3,0,0
44.54237413406372,3,3,0,0
44.563339948654175,3,3,0,0
44.58224892616272,3,3,0,0
44.60286092758179,3,3,0,0
44.62336301803589,3,3,0,0
44.6432409286499,3,3,0,0
44.6632399559021,3,3,0,0
44.68213081359863,3,3,0,0
44.70299220085144,3,3,0,0
44.723132848739624,3,3,0,0
44.743122816085815,3,3,0,0
44.76323890686035,3,3,0,0
44.7822539806366,3,3,0,0
44.80286478996277,3,3,0,0
44.823238134384155,3,3,0,0
44.842998027801514,3,3,0,0
44.86324596405029,3,3,0,0
44.88212704658508,3,3,0,0
44.90298795700073,3,3,0,0
44.92299699783325,3,3,0,0
44.942864179611206,3,3,0,0
44.96325087547302,3,3,0,0
44.98323607444763,3,3,0,0
45.00290608406067,3,3,0,0
45.023120164871216,3,3,0,0
45.04286789894104,3,3,0,0
45.063738107681274,3,3,0,0
45.08324408531189,3,3,0,0
45.10278296470642,3,3,0,0
45.122873067855835,3,3,0,0
45.14274001121521,3,3,0,0
45.16311502456665,3,3,0,0
45.18298292160034,3,3,0,0
45.202991008758545,3,3,0,0
45.22323298454285,3,3,0,0
45.24262189865112,3,3,0,0
45.263123989105225,3,3,0,0
45.28212308883667,3,3,0,0
45.30261993408203,3,3,0,0
45.32262897491455,3,3,0,0
45.34249496459961,3,3,0,0
45.363240003585815,3,3,0,0
45.382993936538696,3,3,0,0
45.40274786949158,3,3,0,0
45.42323899269104,3,3,0,0
45.4423668384552,3,3,0,0
45.46386981010437,3,3,0,0
45.483253955841064,3,3,0,0
45.503357887268066,3,3,0,0
45.522367000579834,3,3,0,0
45.542375802993774,3,3,0,0
45.56324100494385,3,3,0,0
45.58249115943909,3,3,0,0
45.60349798202515,3,3,0,0
45.623234033584595,3,3,0,0
45.64323616027832,3,3,0,0
45.663865089416504,3,3,0,0
45.6822509765625,3,3,0,0
45.702491760253906,3,3,0,0
45.72323822975159,3,3,0,0
45.74311017990112,3,3,0,0
45.763235092163086,3,3,0,0
45.7824969291687,3,3,0,0
45.80286693572998,3,3,0,0
45.823240995407104,3,3,0,0
45.8431191444397,3,3,0,0
45.862998962402344,3,3,0,0
45.88324308395386,3,3,0,0
45.90261912345886,3,3,0,0
45.92298913002014,3,3,0,0
45.94323205947876,3,3,0,0
45.96324396133423,3,3,0,0
45.982500076293945,3,3,0,0
46.00299692153931,3,3,0,0
46.02249813079834,3,3,0,0
46.04324412345886,3,3,0,0
46.0632381439209,3,3,0,0
46.082879066467285,3,3,0,0
46.1032350063324,3,3,0,0
46.12286901473999,3,3,0,0
46.14324498176575,3,3,0,0
46.163371086120605,3,3,0,0
46.18262815475464,3,3,0,0
46.20336198806763,3,3,0,0
46.22286415100098,3,3,0,0
46.242613077163696,3,3,0,0
46.26324987411499,3,3,0,0
46.283238887786865,3,3,0,0
46.30300211906433,3,3,0,0
46.3226261138916,3,3,0,0
46.34324502944946,3,3,0,0
46.36323595046997,3,3,0,0
46.38286113739014,3,3,0,0
46.403486013412476,3,3,0,0
46.423359870910645,3,3,0,0
46.44324088096619,3,3,0,0
46.463008880615234,3,3,0,0
46.482502937316895,3,3,0,0
46.502492904663086,3,3,0,0
46.52237892150879,3,3,0,0
46.54311394691467,3,3,0,0
46.563360929489136,3,3,0,0
46.5824990272522,3,3,0,0
46.60335683822632,3,3,0,0
46.62335681915283,3,3,0,0
46.64323711395264,3,3,0,0
46.66286587715149,3,3,0,0
46.68336200714111,3,3,0,0
46.703367948532104,3,3,0,0
46.72249698638916,3,3,0,0
46.74310898780823,3,3,0,0
46.76324701309204,3,3,0,0
46.78336191177368,3,3,0,0
46.80336618423462,3,3,0,0
46.822991132736206,3,3,0,0
46.84311008453369,3,3,0,0
46.86336898803711,3,3,0,0
46.883366107940674,3,3,0,0
46.903364181518555,3,3,0,0
46.922500133514404,3,3,0,0
46.94268584251404,3,3,0,0
46.9632351398468,3,3,0,0
46.98323202133179,3,3,0,0
47.00336194038391,3,3,0,0
47.023356914520264,3,3,0,0
47.0436110496521,3,3,0,0
47.06344294548035,3,3,0,0
47.08236908912659,3,3,0,0
47.10336899757385,3,3,0,0
47.123372077941895,3,3,0,0
47.142494916915894,3,3,0,0
47.163002014160156,3,3,0,0
47.182865858078,3,3,0,0
47.20237112045288,3,3,0,0
47.223366022109985,3,3,0,0
47.242746114730835,3,3,0,0
47.26336407661438,3,3,0,0
47.28287887573242,3,3,0,0
47.30423903465271,3,3,0,0
47.32249188423157,3,3,0,0
47.34323596954346,3,3,0,0
47.36336612701416,3,3,0,0
47.38237500190735,3,3,0,0
47.40241599082947,3,3,0,0
47.42249798774719,3,3,0,0
47.44311594963074,3,3,0,0
47.463375091552734,3,3,0,0
47.482370138168335,3,3,0,0
47.503357887268066,3,3,0,0
47.52237582206726,3,3,0,0
47.54311490058899,3,3,0,0
47.56335783004761,3,3,0,0
47.5831139087677,3,3,0,0
47.603240966796875,3,3,0,0
47.62260913848877,3,3,0,0
47.64298605918884,3,3,0,0
47.66323900222778,3,3,0,0
47.68336296081543,3,3,0,0
47.70249700546265,3,3,0,0
47.723247051239014,3,3,0,0
47.74298596382141,3,3,0,0
47.762853145599365,3,3,0,0
47.782745122909546,3,3,0,0
47.802505016326904,3,3,0,0
47.82323503494263,3,3,0,0
47.84275412559509,3,3,0,0
47.86324596405029,3,3,0,0
47.883358001708984,3,3,0,0
47.902671098709106,3,3,0,0
47.92335510253906,3,3,0,0
47.942739963531494,3,3,0,0
47.96251702308655,3,3,0,0
47.982999086380005,3,3,0,0
48.003117084503174,3,3,0,0
48.02237582206726,3,3,0,0
48.04261803627014,3,3,0,0
48.06324601173401,3,3,0,0
48.082374811172485,3,3,0,0
48.10261797904968,3,3,0,0
48.12243103981018,3,3,0,0
48.14261817932129,3,3,0,0
48.16250014305115,3,3,0,0
48.18235802650452,3,3,0,0
48.20260977745056,3,3,0,0
48.22241497039795,3,3,0,0
48.243370056152344,3,3,0,0
48.2637460231781,3,3,0,0
48.28287410736084,3,3,0,0
48.30287003517151,3,3,0,0
48.32336616516113,3,3,0,0
48.34335994720459,3,3,0,0
48.3633599281311,3,3,0,0
48.383244037628174,3,3,0,0
48.402629137039185,3,3,0,0
48.42237687110901,3,3,0,0
48.44336795806885,3,3,0,0
48.463237047195435,3,3,0,0
48.48237419128418,3,3,0,0
48.5026159286499,3,3,0,0
48.52241516113281,3,3,0,0
48.54335594177246,3,3,0,0
48.56239199638367,3,3,0,0
48.5823769569397,3,3,0,0
48.6026349067688,3,3,0,0
48.62335801124573,3,3,0,0
48.64336800575256,3,3,0,0
48.66336417198181,3,3,0,0
48.682373046875,3,3,0,0
48.70262289047241,3,3,0,0
48.722412109375,3,3,0,0
48.74337720870972,3,3,0,0
48.7632520198822,3,3,0,0
48.7822539806366,3,3,0,0
48.80286407470703,3,3,0,0
48.82242393493652,3,3,0,0
48.84237098693848,3,3,0,0
48.86324715614319,3,3,0,0
48.88336801528931,3,3,0,0
48.902865171432495,3,3,0,0
48.92236685752869,3,3,0,0
48.94323992729187,3,3,0,0
48.962491035461426,3,3,0,0
48.98237204551697,3,3,0,0
49.00273895263672,3,3,0,0
49.02237105369568,3,3,0,0
49.04323983192444,3,3,0,0
49.063369035720825,3,3,0,0
49.08240509033203,3,3,0,0
49.10287308692932,3,3,0,0
49.12241983413696,3,3,0,0
49.14323878288269,3,3,0,0
49.16237688064575,3,3,0,0
49.183366775512695,3,3,0,0
49.20286583900452,3,3,0,0
49.223483085632324,3,3,0,0
49.243361949920654,3,3,0,0
49.26336407661438,3,3,0,0
49.28248691558838,3,3,0,0
49.30287504196167,3,3,0,0
49.32242298126221,3,3,0,0
49.34335899353027,3,3,0,0
49.36255598068237,3,3,0,0
49.382493019104004,3,3,0,0
49.402859926223755,3,3,0,0
49.42253112792969,3,3,0,0
49.44336414337158,3,3,0,0
49.463483810424805,3,3,0,0
49.48261904716492,3,3,0,0
49.50286102294922,3,3,0,0
49.52250003814697,3,3,0,0
49.54237413406372,3,3,0,0
49.56253004074097,3,3,0,0
49.58240294456482,3,3,0,0
49.602863073349,3,3,0,0
49.62249398231506,3,3,0,0
49.64336395263672,3,3,0,0
49.66324496269226,3,3,0,0
49.68249177932739,3,3,0,0
49.70287108421326,3,3,0,0
49.722548961639404,3,3,0,0
49.74336886405945,3,3,0,0
49.76249599456787,3,3,0,0
49.782503843307495,3,3,0,0
49.802881956100464,3,3,0,0
49.822502851486206,3,3,0,0
49.843369007110596,3,3,0,0
49.86350107192993,3,3,0,0
49.88249588012695,3,3,0,0
49.902997970581055,3,3,0,0
49.92250895500183,3,3,0,0
49.94335889816284,3,3,0,0
49.96254205703735,3,3,0,0
49.98252487182617,3,3,0,0
50.0031201839447,3,3,0,0
50.022493839263916,3,3,0,0
50.04248809814453,3,3,0,0
50.063485860824585,3,3,0,0
50.08250689506531,3,3,0,0
50.10312104225159,3,3,0,0
50.12249398231506,3,3,0,0
50.14249897003174,3,3,0,0
50.16252684593201,3,3,0,0
50.182618141174316,3,3,0,0
50.20311093330383,3,3,0,0
50.22250485420227,3,3,0,0
50.243415117263794,3,3,0,0
50.26349496841431,3,3,0,0
50.28254699707031,3,3,0,0
50.30311393737793,3,3,0,0
50.32249402999878,3,3,0,0
50.343393087387085,3,3,0,0
50.36249899864197,3,3,0,0
50.38254404067993,3,3,0,0
50.403111934661865,3,3,0,0
50.42252492904663,3,3,0,0
50.442501068115234,3,3,0,0
50.46351408958435,3,3,0,0
50.4824960231781,3,3,0,0
50.50324821472168,3,3,0,0
50.52249813079834,3,3,0,0
50.542364835739136,3,3,0,0
50.56349492073059,3,3,0,0
50.582534074783325,3,3,0,0
50.6032350063324,3,3,0,0
50.62348484992981,3,3,0,0
50.64337086677551,3,3,0,0
50.66299390792847,3,3,0,0
50.682477951049805,3,3,0,0
50.70312190055847,3,3,0,0
50.72347903251648,3,3,0,0
50.74361801147461,3,3,0,0
50.763489961624146,3,3,0,0
50.783483028411865,3,3,0,0
50.80311608314514,3,3,0,0
50.82262897491455,3,3,0,0
50.843366861343384,3,3,0,0
50.86349582672119,3,3,0,0
50.88249182701111,3,3,0,0
50.90324091911316,3,3,0,0
50.92250299453735,3,3,0,0
50.94335889816284,3,3,0,0
50.96347999572754,3,3,0,0
50.983611822128296,3,3,0,0
51.003247022628784,3,3,0,0
51.02262306213379,3,3,0,0
51.04262399673462,3,3,0,0
51.06361699104309,3,3,0,0
51.08273887634277,3,3,0,0
51.10336685180664,3,3,0,0
51.123387813568115,3,3,0,0
51.14349102973938,3,3,0,0
51.16325306892395,3,3,0,0
51.1831169128418,3,3,0,0
51.20336890220642,3,3,0,0
51.22362017631531,3,3,0,0
51.243489027023315,3,3,0,0
51.26350998878479,3,3,0,0
51.28361701965332,3,3,0,0
51.30336618423462,3,3,0,0
51.32262301445007,3,3,0,0
51.34348487854004,3,3,0,0
51.36249279975891,3,3,0,0
51.38249397277832,3,3,0,0
51.403489112854004,3,3,0,0
51.422494888305664,3,3,0,0
51.44250011444092,3,3,0,0
51.46361184120178,3,3,0,0
51.48250699043274,3,3,0,0
51.503357887268066,3,3,0,0
51.522493839263916,3,3,0,0
51.543617963790894,3,3,0,0
51.56349802017212,3,3,0,0
51.58274507522583,3,3,0,0
51.60335993766785,3,3,0,0
51.622740030288696,3,3,0,0
51.64300012588501,3,3,0,0
51.663875102996826,3,3,0,0
51.68287992477417,3,3,0,0
51.703365087509155,3,3,0,0
51.72312092781067,3,3,0,0
51.7427499294281,3,3,0,0
51.762619972229004,3,3,0,0
51.78261995315552,3,3,0,0
51.803359031677246,3,3,0,0
51.82248902320862,3,3,0,0
51.84274411201477,3,3,0,0
51.86348795890808,3,3,0,0
51.88250017166138,3,3,0,0
51.90348696708679,3,3,0,0
51.922500133514404,3,3,0,0
51.94262409210205,3,3,0,0
51.96348690986633,3,3,0,0
51.98249793052673,3,3,0,0
52.002503871917725,3,3,0,0
52.023120164871216,3,3,0,0
52.04348683357239,3,3,0,0
52.0642409324646,3,3,0,0
52.083601236343384,3,3,0,0
52.102612018585205,3,3,0,0
52.12261915206909,3,3,0,0
52.14350199699402,3,3,0,0
52.162492990493774,3,3,0,0
52.18250012397766,3,3,0,0
52.20262289047241,3,3,0,0
52.222491979599,3,3,0,0
52.24349594116211,3,3,0,0
52.26348805427551,3,3,0,0
52.28249907493591,3,3,0,0
52.30267119407654,3,3,0,0
52.32263493537903,3,3,0,0
52.343488931655884,3,3,0,0
52.36398506164551,3,3,0,0
52.38361692428589,3,3,0,0
52.4026198387146,3,3,0,0
52.42262387275696,3,3,0,0
52.44262194633484,3,3,0,0
52.463494062423706,3,3,0,0
52.482621908187866,3,3,0,0
52.50262188911438,3,3,0,0
52.52262902259827,3,3,0,0
52.542495012283325,3,3,0,0
52.56262707710266,3,3,0,0
52.582619190216064,3,3,0,0
52.60460805892944,3,3,0,0
52.623250007629395,3,3,0,0
52.643494844436646,3,3,0,0
52.66411590576172,3,3,0,0
52.68274784088135,3,3,0,0
52.70262598991394,3,3,0,0
52.72260499000549,3,3,0,0
52.74347996711731,3,3,0,0
52.7627489566803,3,3,0,0
52.782620906829834,3,3,0,0
52.802655935287476,3,3,0,0
52.82275104522705,3,3,0,0
52.84448194503784,3,3,0,0
52.86423397064209,3,3,0,0
52.882636070251465,3,3,0,0
52.902737855911255,3,3,0,0
52.922616958618164,3,3,0,0
52.943483114242554,3,3,0,0
52.962615966796875,3,3,0,0
52.98262596130371,3,3,0,0
53.0026159286499,3,3,0,0
53.02261304855347,3,3,0,0
53.04349112510681,3,3,0,0
53.064241886138916,3,3,0,0
53.08312702178955,3,3,0,0
53.10375189781189,3,3,0,0
53.12286686897278,3,3,0,0
53.14263391494751,3,3,0,0
53.1626250743866,3,3,0,0
53.18274402618408,3,3,0,0
53.20278596878052,3,3,0,0
53.22275710105896,3,3,0,0
53.24349403381348,3,3,0,0
53.26361107826233,3,3,0,0
53.28298807144165,3,3,0,0
53.30385613441467,3,3,0,0
53.32273983955383,3,3,0,0
53.342488050460815,3,3,0,0
53.362627029418945,3,3,0,0
53.382752895355225,3,3,0,0
53.40274405479431,3,3,0,0
53.422635078430176,3,3,0,0
53.44274616241455,3,3,0,0
53.464006185531616,3,3,0,0
53.483736991882324,3,3,0,0
53.50389814376831,3,3,0,0
53.52279806137085,3,3,0,0
